0000,0015,0030,0045,0100,0115,0130,0145,0200,0215,0230,0245,0300,0315,0330,0345,0400,0415,0430,0445,0500,0515,0530,0545,0600,0615,0630,0645,0700,0715,0730,0745,0800,0815,0830,0845,0900,0915,0930,0945,1000,1015,1030,1045,1100,1115,1130,1145,1200,1215,1230,1245,1300,1315,1330,1345,1400,1415,1430,1445,1500,1515,1530,1545,1600,1615,1630,1645,1700,1715,1730,1745,1800,1815,1830,1845,1900,1915,1930,1945,2000,2015,2030,2045,2100,2115,2130,2145,2200,2215,2230,2245,2300,2315,2330,2345
10558,10469,10322,10203,10026,9919,9853,9747,9691,9608,9567,9546,9543,9530,9486,9458,9489,9496,9475,9488,9432,9363,9299,9239,9224,9230,9171,9141,9171,9135,9067,9091,9074,9078,9089,9115,9135,9156,9149,9116,9070,9023,8934,8881,8786,8730,8670,8661,8672,8640,8598,8586,8536,8466,8448,8432,8423,8447,8478,8530,8609,8715,8800,8953,9130,9271,9496,9780,10032,10329,10616,10832,10879,10948,10982,11078,11087,11175,11247,11361,11415,11480,11488,11530,11517,11551,11567,11631,11754,11860,11758,11643,11493,11344,11156,10943.0
10835,10648,10521,10433,10304,10258,10145,10095,10044,10005,9967,9916,9893,9871,9835,9827,9860,9891,9928,9941,9990,9987,10064,10154,10407,10586,10743,10902,11175,11348,11508,11655,11825,11945,11994,11991,12030,11981,11922,11851,11768,11690,11608,11556,11445,11406,11324,11327,11276,11198,11103,11064,11121,11146,11156,11173,11193,11232,11237,11301,11301,11376,11435,11515,11611,11705,11835,12046,12231,12514,12699,12834,12699,12670,12698,12807,12859,12909,12940,12989,12905,12838,12828,12809,12768,12802,12758,12793,12836,12874,12729,12567,12446,12275,12057,11853.0
11660,11486,11291,11154,10976,10897,10789,10702,10641,10612,10550,10508,10485,10428,10392,10365,10392,10385,10389,10396,10449,10446,10492,10582,10774,10930,11082,11246,11480,11666,11871,12049,12181,12268,12335,12360,12264,12185,12093,11987,11888,11736,11586,11523,11424,11354,11256,11246,11203,11192,11120,11119,11121,11209,11278,11335,11358,11439,11460,11523,11537,11636,11643,11646,11709,11778,11917,12126,12363,12616,12778,12861,12706,12620,12657,12712,12647,12617,12625,12710,12704,12694,12697,12671,12641,12622,12587,12600,12627,12680,12539,12390,12298,12138,11971,11756.0
11566,11383,11191,11016,10906,10793,10672,10573,10541,10442,10418,10362,10335,10280,10278,10233,10244,10259,10279,10281,10378,10364,10427,10552,10837,11092,11289,11460,11851,12191,12547,12812,13080,13287,13399,13558,13701,13726,13748,13751,13711,13681,13611,13615,13555,13454,13482,13499,13483,13452,13412,13315,13270,13258,13247,13245,13269,13272,13249,13172,13098,12944,12956,12973,13084,13124,13143,13351,13497,13689,13764,13814,13649,13542,13457,13431,13304,13202,13136,13133,13039,12949,12879,12798,12672,12600,12530,12507,12517,12525,12395,12241,12158,12062,11854,11661.0
11466,11299,11164,10972,10834,10779,10642,10521,10453,10418,10406,10320,10320,10285,10257,10187,10239,10229,10275,10263,10309,10282,10347,10446,10734,10877,11046,11223,11532,11809,12056,12256,12505,12703,12977,13120,13349,13452,13547,13624,13688,13789,13786,13788,13839,13829,13842,13804,13747,13698,13664,13645,13545,13420,13204,13106,13002,12951,12871,12848,12721,12643,12564,12582,12688,12631,12667,12673,12707,12840,12878,12899,12792,12640,12561,12500,12490,12479,12480,12503,12485,12426,12354,12314,12184,12124,12074,12056,12078,12149,12064,11960,11932,11796,11663,11451.0
11277,11041,10913,10758,10624,10500,10364,10273,10172,10077,10044,10023,10007,9944,9923,9881,9893,9866,9853,9803,9763,9654,9649,9635,9653,9654,9628,9635,9678,9690,9757,9843,10004,10111,10224,10343,10422,10423,10321,10291,10275,10192,10121,10042,9982,9973,9969,10010,10016,9933,9875,9829,9811,9760,9769,9625,9586,9576,9682,9748,9795,9916,10024,10186,10330,10525,10722,11005,11295,11537,11719,11913,11965,11947,11976,11880,11828,11837,11793,11819,11786,11761,11691,11635,11577,11535,11501,11528,11571,11558,11455,11376,11255,11083,10996,10837.0
10648,10535,10431,10265,10139,10035,9955,9896,9807,9772,9723,9636,9616,9602,9586,9553,9548,9556,9543,9515,9468,9367,9320,9273,9253,9237,9187,9144,9195,9147,9199,9215,9245,9299,9350,9412,9548,9608,9560,9553,9596,9633,9637,9668,9706,9622,9566,9615,9737,9719,9686,9786,9783,9786,9852,9877,9905,9919,9994,10037,10082,10065,10050,10045,10057,10118,10288,10519,10765,11056,11383,11595,11605,11627,11640,11671,11659,11632,11614,11620,11584,11573,11462,11371,11305,11311,11292,11306,11394,11458,11393,11291,11136,10980,10818,10640.0
10507,10410,10266,10147,10043,9966,9884,9833,9829,9794,9759,9727,9723,9735,9727,9702,9767,9790,9825,9849,9920,9909,10023,10171,10443,10666,10844,11095,11434,11685,11942,12154,12375,12454,12573,12640,12603,12605,12533,12488,12399,12302,12291,12256,12230,12221,12180,12143,12072,12041,11922,11872,11843,11802,11695,11660,11594,11630,11696,11769,11785,11814,11874,11912,11933,11991,12136,12395,12578,12809,12969,13032,12885,12784,12752,12746,12697,12666,12647,12669,12602,12564,12496,12449,12373,12342,12289,12252,12268,12265,12146,11991,11921,11781,11584,11379.0
11173,11018,10850,10709,10563,10458,10363,10299,10251,10194,10175,10131,10107,10051,10039,10012,10035,10072,10079,10099,10159,10160,10238,10373,10677,10938,11141,11357,11727,12019,12320,12567,12789,12901,13017,13099,13109,13099,13033,12930,12802,12715,12612,12486,12348,12227,12218,12235,12252,12239,12163,12124,12166,12140,12191,12166,12084,11947,11798,11654,11542,11550,11633,11654,11650,11710,11775,11959,12179,12390,12530,12655,12475,12343,12333,12369,12339,12344,12359,12415,12388,12363,12327,12283,12212,12182,12146,12133,12128,12217,12131,11988,11913,11787,11595,11405.0
