,Solar,Wind Offshore,Wind Onshore,Forecasted Load,Actual Load
2015-06-01 00:00:00+02:00,0.0,85.0,761.0,11596.0,8626.0
2015-06-01 00:15:00+02:00,0.0,82.0,739.0,11505.0,8418.0
2015-06-01 00:30:00+02:00,0.0,80.0,717.0,11347.0,8262.0
2015-06-01 00:45:00+02:00,0.0,77.0,695.0,11148.0,8107.0
2015-06-01 01:00:00+02:00,0.0,75.0,673.0,10943.0,7967.0
2015-06-01 01:15:00+02:00,0.0,72.0,652.0,10806.0,7876.0
2015-06-01 01:30:00+02:00,0.0,70.0,631.0,10685.0,7800.0
2015-06-01 01:45:00+02:00,0.0,68.0,610.0,10571.0,7740.0
2015-06-01 02:00:00+02:00,0.0,66.0,590.0,10456.0,7692.0
2015-06-01 02:15:00+02:00,0.0,70.0,632.0,10389.0,7648.0
2015-06-01 02:30:00+02:00,0.0,70.0,629.0,10298.0,7617.0
2015-06-01 02:45:00+02:00,0.0,70.0,627.0,10248.0,7593.0
2015-06-01 03:00:00+02:00,0.0,69.0,625.0,10241.0,7586.0
2015-06-01 03:15:00+02:00,0.0,67.0,600.0,10226.0,7580.0
2015-06-01 03:30:00+02:00,0.0,64.0,576.0,10188.0,7575.0
2015-06-01 03:45:00+02:00,0.0,61.0,551.0,10173.0,7561.0
2015-06-01 04:00:00+02:00,0.0,58.0,526.0,10192.0,7592.0
2015-06-01 04:15:00+02:00,0.0,57.0,513.0,10218.0,7624.0
2015-06-01 04:30:00+02:00,0.0,55.0,499.0,10248.0,7667.0
2015-06-01 04:45:00+02:00,0.0,54.0,485.0,10271.0,7693.0
2015-06-01 05:00:00+02:00,0.0,52.0,472.0,10333.0,7713.0
2015-06-01 05:15:00+02:00,0.0,50.0,454.0,10459.0,7733.0
2015-06-01 05:30:00+02:00,1.0,48.0,436.0,10512.0,7857.0
2015-06-01 05:45:00+02:00,4.0,46.0,418.0,10545.0,8060.0
2015-06-01 06:00:00+02:00,9.0,44.0,400.0,10692.0,8461.0
2015-06-01 06:15:00+02:00,21.0,42.0,381.0,10983.0,8823.0
2015-06-01 06:30:00+02:00,33.0,40.0,362.0,11291.0,9232.0
2015-06-01 06:45:00+02:00,49.0,38.0,343.0,11592.0,9608.0
2015-06-01 07:00:00+02:00,67.0,36.0,324.0,11719.0,10131.0
2015-06-01 07:15:00+02:00,85.0,34.0,306.0,11852.0,10606.0
2015-06-01 07:30:00+02:00,101.0,32.0,288.0,12071.0,11108.0
2015-06-01 07:45:00+02:00,116.0,30.0,270.0,12387.0,11518.0
2015-06-01 08:00:00+02:00,132.0,28.0,252.0,12724.0,11904.0
2015-06-01 08:15:00+02:00,149.0,28.0,253.0,12988.0,12135.0
2015-06-01 08:30:00+02:00,168.0,28.0,253.0,13210.0,12359.0
2015-06-01 08:45:00+02:00,186.0,28.0,254.0,13411.0,12543.0
2015-06-01 09:00:00+02:00,205.0,28.0,254.0,13587.0,12692.0
2015-06-01 09:15:00+02:00,224.0,28.0,256.0,13658.0,12779.0
2015-06-01 09:30:00+02:00,242.0,29.0,258.0,13694.0,12769.0
2015-06-01 09:45:00+02:00,260.0,29.0,260.0,13739.0,12795.0
2015-06-01 10:00:00+02:00,277.0,29.0,261.0,13594.0,12850.0
2015-06-01 10:15:00+02:00,294.0,29.0,258.0,13873.0,12863.0
2015-06-01 10:30:00+02:00,310.0,28.0,255.0,13867.0,12903.0
2015-06-01 10:45:00+02:00,326.0,28.0,252.0,13908.0,12930.0
2015-06-01 11:00:00+02:00,341.0,28.0,249.0,13931.0,12931.0
2015-06-01 11:15:00+02:00,356.0,28.0,255.0,14014.0,12927.0
2015-06-01 11:30:00+02:00,370.0,29.0,262.0,14072.0,12941.0
2015-06-01 11:45:00+02:00,382.0,30.0,268.0,14040.0,12953.0
2015-06-01 12:00:00+02:00,394.0,30.0,274.0,14066.0,12866.0
2015-06-01 12:15:00+02:00,405.0,31.0,283.0,14090.0,12791.0
2015-06-01 12:30:00+02:00,413.0,32.0,291.0,13962.0,12693.0
2015-06-01 12:45:00+02:00,418.0,33.0,299.0,13924.0,12702.0
2015-06-01 13:00:00+02:00,422.0,34.0,307.0,13919.0,12803.0
2015-06-01 13:15:00+02:00,425.0,35.0,318.0,14017.0,12863.0
2015-06-01 13:30:00+02:00,426.0,36.0,327.0,14007.0,12837.0
2015-06-01 13:45:00+02:00,425.0,37.0,337.0,13919.0,12780.0
2015-06-01 14:00:00+02:00,423.0,39.0,347.0,13841.0,12714.0
2015-06-01 14:15:00+02:00,420.0,41.0,369.0,13826.0,12643.0
2015-06-01 14:30:00+02:00,417.0,43.0,391.0,13815.0,12570.0
2015-06-01 14:45:00+02:00,413.0,46.0,413.0,13791.0,12528.0
2015-06-01 15:00:00+02:00,408.0,48.0,435.0,13764.0,12465.0
2015-06-01 15:15:00+02:00,401.0,52.0,467.0,13648.0,12473.0
2015-06-01 15:30:00+02:00,395.0,56.0,500.0,13535.0,12544.0
