,Solar,Wind Offshore,Wind Onshore,Forecasted Load,Actual Load
2021-06-01 00:00:00+02:00,0.0,375.0,712.0,12213.0,11227.0
2021-06-01 00:15:00+02:00,0.0,375.0,701.0,12200.0,11081.0
2021-06-01 00:30:00+02:00,0.0,365.0,685.0,12126.0,10930.0
2021-06-01 00:45:00+02:00,0.0,354.0,672.0,11995.0,10751.0
2021-06-01 01:00:00+02:00,0.0,344.0,653.0,11888.0,10635.0
2021-06-01 01:15:00+02:00,0.0,334.0,640.0,11786.0,10511.0
2021-06-01 01:30:00+02:00,0.0,324.0,625.0,11694.0,10401.0
2021-06-01 01:45:00+02:00,0.0,314.0,610.0,11619.0,10302.0
2021-06-01 02:00:00+02:00,0.0,305.0,594.0,11559.0,10248.0
2021-06-01 02:15:00+02:00,0.0,297.0,581.0,11537.0,10219.0
2021-06-01 02:30:00+02:00,0.0,292.0,567.0,11506.0,10156.0
2021-06-01 02:45:00+02:00,0.0,287.0,555.0,11454.0,10132.0
2021-06-01 03:00:00+02:00,0.0,282.0,542.0,11431.0,10132.0
2021-06-01 03:15:00+02:00,4.0,274.0,526.0,11414.0,10064.0
2021-06-01 03:30:00+02:00,9.0,263.0,505.0,11413.0,10048.0
2021-06-01 03:45:00+02:00,14.0,252.0,483.0,11405.0,10028.0
2021-06-01 04:00:00+02:00,18.0,242.0,464.0,11408.0,9951.0
2021-06-01 04:15:00+02:00,120.0,232.0,434.0,11435.0,9961.0
2021-06-01 04:30:00+02:00,223.0,224.0,399.0,11471.0,9979.0
2021-06-01 04:45:00+02:00,325.0,215.0,365.0,11495.0,9993.0
2021-06-01 05:00:00+02:00,431.0,207.0,329.0,11541.0,10081.0
2021-06-01 05:15:00+02:00,553.0,193.0,292.0,11623.0,10020.0
2021-06-01 05:30:00+02:00,676.0,175.0,253.0,11676.0,10051.0
2021-06-01 05:45:00+02:00,798.0,157.0,216.0,11730.0,10132.0
2021-06-01 06:00:00+02:00,923.0,139.0,175.0,11800.0,10285.0
