,Solar,Wind Offshore,Wind Onshore,Forecasted Load,Actual Load
2021-03-01 00:00:00+01:00,0.0,146.0,284.0,11651.0,10901.0
2021-03-01 00:15:00+01:00,0.0,146.0,281.0,11795.0,10796.0
2021-03-01 00:30:00+01:00,0.0,145.0,279.0,11819.0,10691.0
2021-03-01 00:45:00+01:00,0.0,143.0,277.0,11763.0,10568.0
2021-03-01 01:00:00+01:00,0.0,142.0,274.0,11709.0,10515.0
2021-03-01 01:15:00+01:00,0.0,142.0,270.0,11685.0,10461.0
2021-03-01 01:30:00+01:00,0.0,143.0,270.0,11633.0,10433.0
2021-03-01 01:45:00+01:00,0.0,144.0,271.0,11558.0,10364.0
2021-03-01 02:00:00+01:00,0.0,145.0,271.0,11458.0,10344.0
2021-03-01 02:15:00+01:00,0.0,147.0,270.0,11289.0,10312.0
2021-03-01 02:30:00+01:00,0.0,151.0,269.0,11293.0,10281.0
2021-03-01 02:45:00+01:00,0.0,154.0,267.0,11455.0,10279.0
2021-03-01 03:00:00+01:00,0.0,157.0,265.0,11434.0,10335.0
2021-03-01 03:15:00+01:00,0.0,161.0,265.0,11434.0,10344.0
2021-03-01 03:30:00+01:00,0.0,163.0,267.0,11439.0,10364.0
2021-03-01 03:45:00+01:00,0.0,166.0,270.0,11450.0,10390.0
2021-03-01 04:00:00+01:00,0.0,169.0,271.0,11449.0,10435.0
2021-03-01 04:15:00+01:00,0.0,171.0,274.0,11519.0,10430.0
2021-03-01 04:30:00+01:00,0.0,173.0,274.0,11615.0,10486.0
2021-03-01 04:45:00+01:00,0.0,175.0,277.0,11694.0,10538.0
2021-03-01 05:00:00+01:00,0.0,176.0,283.0,11764.0,10692.0
2021-03-01 05:15:00+01:00,0.0,180.0,283.0,11865.0,10821.0
2021-03-01 05:30:00+01:00,0.0,185.0,282.0,11977.0,11017.0
2021-03-01 05:45:00+01:00,0.0,190.0,283.0,12162.0,11261.0
2021-03-01 06:00:00+01:00,0.0,196.0,279.0,12415.0,11714.0
2021-03-01 06:15:00+01:00,20.0,199.0,282.0,12760.0,12135.0
2021-03-01 06:30:00+01:00,38.0,202.0,284.0,13052.0,12502.0
2021-03-01 06:45:00+01:00,58.0,204.0,286.0,13348.0,12882.0
2021-03-01 07:00:00+01:00,77.0,207.0,288.0,13700.0,13406.0
2021-03-01 07:15:00+01:00,128.0,210.0,288.0,14137.0,13791.0
2021-03-01 07:30:00+01:00,179.0,214.0,292.0,14550.0,14153.0
2021-03-01 07:45:00+01:00,230.0,218.0,294.0,14896.0,14482.0
2021-03-01 08:00:00+01:00,279.0,222.0,295.0,15169.0,14746.0
2021-03-01 08:15:00+01:00,347.0,225.0,297.0,15437.0,14955.0
2021-03-01 08:30:00+01:00,414.0,227.0,296.0,15678.0,15097.0
2021-03-01 08:45:00+01:00,479.0,230.0,299.0,15843.0,15314.0
2021-03-01 09:00:00+01:00,548.0,232.0,302.0,15941.0,15377.0
2021-03-01 09:15:00+01:00,624.0,230.0,304.0,16010.0,15375.0
2021-03-01 09:30:00+01:00,702.0,223.0,300.0,16051.0,15327.0
2021-03-01 09:45:00+01:00,778.0,217.0,298.0,16065.0,15271.0
2021-03-01 10:00:00+01:00,857.0,211.0,294.0,16060.0,15143.0
2021-03-01 10:15:00+01:00,933.0,208.0,292.0,15989.0,14919.0
2021-03-01 10:30:00+01:00,1007.0,209.0,293.0,15938.0,14794.0
2021-03-01 10:45:00+01:00,1084.0,210.0,291.0,15916.0,14554.0
2021-03-01 11:00:00+01:00,1158.0,211.0,291.0,15872.0,14239.0
2021-03-01 11:15:00+01:00,1218.0,209.0,293.0,15781.0,13974.0
2021-03-01 11:30:00+01:00,1273.0,206.0,296.0,15681.0,13639.0
2021-03-01 11:45:00+01:00,1329.0,202.0,297.0,15603.0,13364.0
2021-03-01 12:00:00+01:00,1383.0,199.0,299.0,15576.0,13099.0
2021-03-01 12:15:00+01:00,1398.0,198.0,305.0,15551.0,12782.0
2021-03-01 12:30:00+01:00,1412.0,199.0,313.0,15504.0,12411.0
2021-03-01 12:45:00+01:00,1426.0,200.0,323.0,15334.0,12087.0
2021-03-01 13:00:00+01:00,1441.0,201.0,333.0,15193.0,11848.0
2021-03-01 13:15:00+01:00,1414.0,203.0,340.0,15256.0,11589.0
2021-03-01 13:30:00+01:00,1388.0,206.0,346.0,15283.0,11476.0
2021-03-01 13:45:00+01:00,1359.0,208.0,353.0,15290.0,11341.0
2021-03-01 14:00:00+01:00,1333.0,211.0,361.0,15341.0,11251.0
2021-03-01 14:15:00+01:00,1270.0,215.0,368.0,15390.0,11238.0
2021-03-01 14:30:00+01:00,1206.0,221.0,377.0,15418.0,11262.0
2021-03-01 14:45:00+01:00,1143.0,227.0,383.0,15473.0,11318.0
2021-03-01 15:00:00+01:00,1079.0,232.0,391.0,15577.0,11434.0
2021-03-01 15:15:00+01:00,969.0,240.0,402.0,15670.0,11600.0
2021-03-01 15:30:00+01:00,860.0,249.0,419.0,15769.0,11802.0
2021-03-01 15:45:00+01:00,751.0,258.0,432.0,15848.0,12057.0
2021-03-01 16:00:00+01:00,641.0,267.0,447.0,15922.0,12346.0
2021-03-01 16:15:00+01:00,529.0,275.0,461.0,16007.0,12621.0
2021-03-01 16:30:00+01:00,417.0,282.0,474.0,16089.0,13021.0
2021-03-01 16:45:00+01:00,306.0,290.0,488.0,16225.0,13481.0
2021-03-01 17:00:00+01:00,195.0,297.0,501.0,16344.0,14002.0
2021-03-01 17:15:00+01:00,145.0,305.0,518.0,16400.0,14449.0
2021-03-01 17:30:00+01:00,99.0,315.0,543.0,16577.0,14779.0
2021-03-01 17:45:00+01:00,51.0,325.0,567.0,16676.0,15020.0
2021-03-01 18:00:00+01:00,0.0,334.0,594.0,16555.0,14870.0
2021-03-01 18:15:00+01:00,0.0,338.0,610.0,16181.0,14987.0
2021-03-01 18:30:00+01:00,0.0,336.0,620.0,16106.0,15225.0
2021-03-01 18:45:00+01:00,0.0,334.0,632.0,16036.0,15285.0
2021-03-01 19:00:00+01:00,0.0,331.0,642.0,15938.0,15281.0
2021-03-01 19:15:00+01:00,0.0,331.0,653.0,15808.0,15133.0
2021-03-01 19:30:00+01:00,0.0,331.0,662.0,15696.0,15031.0
2021-03-01 19:45:00+01:00,0.0,332.0,673.0,15524.0,14893.0
2021-03-01 20:00:00+01:00,0.0,333.0,684.0,15351.0,14622.0
2021-03-01 20:15:00+01:00,0.0,331.0,690.0,15123.0,14397.0
2021-03-01 20:30:00+01:00,0.0,326.0,688.0,14920.0,14196.0
2021-03-01 20:45:00+01:00,0.0,321.0,689.0,14696.0,13970.0
2021-03-01 21:00:00+01:00,0.0,316.0,691.0,14502.0,13772.0
2021-03-01 21:15:00+01:00,0.0,310.0,685.0,14365.0,13611.0
2021-03-01 21:30:00+01:00,0.0,303.0,672.0,14273.0,13382.0
2021-03-01 21:45:00+01:00,0.0,296.0,659.0,14091.0,13196.0
2021-03-01 22:00:00+01:00,0.0,289.0,647.0,13901.0,12969.0
2021-03-01 22:15:00+01:00,0.0,283.0,630.0,13734.0,12747.0
2021-03-01 22:30:00+01:00,0.0,277.0,615.0,13578.0,12488.0
2021-03-01 22:45:00+01:00,0.0,271.0,599.0,13394.0,12307.0
2021-03-01 23:00:00+01:00,0.0,265.0,581.0,13224.0,12153.0
2021-03-01 23:15:00+01:00,0.0,260.0,569.0,13136.0,11978.0
2021-03-01 23:30:00+01:00,0.0,256.0,554.0,13009.0,11791.0
2021-03-01 23:45:00+01:00,0.0,252.0,539.0,12854.0,11561.0
2021-03-02 00:00:00+01:00,0.0,287.0,509.0,12791.0,11448.0
2021-03-02 00:15:00+01:00,0.0,278.0,491.0,12855.0,11348.0
2021-03-02 00:30:00+01:00,0.0,267.0,474.0,12841.0,11229.0
2021-03-02 00:45:00+01:00,0.0,256.0,454.0,12777.0,11129.0
2021-03-02 01:00:00+01:00,0.0,245.0,433.0,12701.0,11014.0
2021-03-02 01:15:00+01:00,0.0,234.0,416.0,12636.0,10944.0
2021-03-02 01:30:00+01:00,0.0,222.0,401.0,12590.0,10918.0
2021-03-02 01:45:00+01:00,0.0,211.0,387.0,12538.0,10872.0
2021-03-02 02:00:00+01:00,0.0,200.0,373.0,12477.0,10895.0
2021-03-02 02:15:00+01:00,0.0,191.0,359.0,12443.0,10867.0
2021-03-02 02:30:00+01:00,0.0,186.0,343.0,12409.0,10803.0
2021-03-02 02:45:00+01:00,0.0,181.0,328.0,12381.0,10771.0
2021-03-02 03:00:00+01:00,0.0,176.0,312.0,12338.0,10803.0
2021-03-02 03:15:00+01:00,0.0,172.0,302.0,12297.0,10809.0
2021-03-02 03:30:00+01:00,0.0,169.0,297.0,12280.0,10806.0
2021-03-02 03:45:00+01:00,0.0,167.0,291.0,12283.0,10814.0
2021-03-02 04:00:00+01:00,0.0,164.0,283.0,12302.0,10898.0
2021-03-02 04:15:00+01:00,0.0,161.0,278.0,12340.0,10977.0
2021-03-02 04:30:00+01:00,0.0,157.0,276.0,12371.0,10974.0
2021-03-02 04:45:00+01:00,0.0,153.0,273.0,12412.0,11032.0
