,Solar,Wind Offshore,Wind Onshore,Forecasted Load,Actual Load
2022-06-01 00:00:00+02:00,0.0,114.0,134.0,12265.0,11149.0
2022-06-01 00:15:00+02:00,0.0,120.0,145.0,12138.0,11013.0
2022-06-01 00:30:00+02:00,0.0,127.0,157.0,12054.0,10876.0
2022-06-01 00:45:00+02:00,0.0,134.0,169.0,11914.0,10763.0
2022-06-01 01:00:00+02:00,0.0,140.0,180.0,11806.0,10650.0
2022-06-01 01:15:00+02:00,0.0,146.0,200.0,11700.0,10583.0
2022-06-01 01:30:00+02:00,0.0,151.0,216.0,11631.0,10477.0
2022-06-01 01:45:00+02:00,0.0,155.0,237.0,11558.0,10403.0
2022-06-01 02:00:00+02:00,0.0,160.0,254.0,11475.0,10348.0
2022-06-01 02:15:00+02:00,0.0,162.0,261.0,11427.0,10284.0
2022-06-01 02:30:00+02:00,0.0,162.0,254.0,11368.0,10281.0
2022-06-01 02:45:00+02:00,0.0,161.0,253.0,11328.0,10263.0
2022-06-01 03:00:00+02:00,0.0,161.0,246.0,11290.0,10259.0
2022-06-01 03:15:00+02:00,0.0,160.0,245.0,11274.0,10203.0
2022-06-01 03:30:00+02:00,0.0,159.0,245.0,11242.0,10126.0
2022-06-01 03:45:00+02:00,0.0,158.0,247.0,11199.0,10121.0
2022-06-01 04:00:00+02:00,0.0,157.0,247.0,11152.0,10113.0
2022-06-01 04:15:00+02:00,0.0,155.0,250.0,11139.0,10137.0
2022-06-01 04:30:00+02:00,0.0,153.0,250.0,11114.0,10185.0
2022-06-01 04:45:00+02:00,0.0,151.0,252.0,11097.0,10192.0
2022-06-01 05:00:00+02:00,0.0,149.0,255.0,11093.0,10207.0
2022-06-01 05:15:00+02:00,7.0,146.0,250.0,11108.0,10166.0
2022-06-01 05:30:00+02:00,15.0,142.0,242.0,11131.0,10216.0
2022-06-01 05:45:00+02:00,24.0,138.0,231.0,11130.0,10251.0
2022-06-01 06:00:00+02:00,32.0,134.0,221.0,11075.0,10411.0
2022-06-01 06:15:00+02:00,151.0,130.0,214.0,11072.0,10595.0
2022-06-01 06:30:00+02:00,267.0,126.0,207.0,11112.0,10641.0
2022-06-01 06:45:00+02:00,386.0,122.0,199.0,11091.0,10763.0
2022-06-01 07:00:00+02:00,503.0,118.0,191.0,11046.0,10952.0
2022-06-01 07:15:00+02:00,652.0,114.0,183.0,11099.0,11088.0
2022-06-01 07:30:00+02:00,801.0,110.0,177.0,11137.0,11139.0
2022-06-01 07:45:00+02:00,949.0,106.0,172.0,11101.0,11224.0
2022-06-01 08:00:00+02:00,1095.0,102.0,165.0,10978.0,11202.0
2022-06-01 08:15:00+02:00,1338.0,104.0,166.0,10755.0,11107.0
2022-06-01 08:30:00+02:00,1579.0,110.0,175.0,10463.0,11109.0
2022-06-01 08:45:00+02:00,1819.0,117.0,181.0,10255.0,11042.0
2022-06-01 09:00:00+02:00,2060.0,123.0,188.0,10063.0,10874.0
2022-06-01 09:15:00+02:00,2321.0,127.0,196.0,9738.0,10715.0
2022-06-01 09:30:00+02:00,2583.0,129.0,202.0,9292.0,10588.0
2022-06-01 09:45:00+02:00,2842.0,132.0,208.0,8838.0,10414.0
2022-06-01 10:00:00+02:00,3104.0,134.0,214.0,8466.0,10297.0
2022-06-01 10:15:00+02:00,3348.0,142.0,221.0,8155.0,10156.0
2022-06-01 10:30:00+02:00,3594.0,157.0,231.0,7887.0,10066.0
2022-06-01 10:45:00+02:00,3841.0,171.0,238.0,7634.0,10056.0
2022-06-01 11:00:00+02:00,4086.0,185.0,245.0,7412.0,9989.0
2022-06-01 11:15:00+02:00,4120.0,200.0,261.0,7208.0,9946.0
2022-06-01 11:30:00+02:00,4152.0,217.0,279.0,7023.0,9949.0
2022-06-01 11:45:00+02:00,4186.0,233.0,299.0,6844.0,9872.0
2022-06-01 12:00:00+02:00,4219.0,249.0,320.0,6724.0,9848.0
2022-06-01 12:15:00+02:00,4331.0,264.0,343.0,6583.0,9873.0
2022-06-01 12:30:00+02:00,4442.0,278.0,375.0,6411.0,9948.0
2022-06-01 12:45:00+02:00,4556.0,292.0,405.0,6270.0,9964.0
2022-06-01 13:00:00+02:00,4667.0,306.0,435.0,6197.0,9987.0
2022-06-01 13:15:00+02:00,4711.0,319.0,466.0,6173.0,9952.0
2022-06-01 13:30:00+02:00,4756.0,330.0,505.0,6218.0,9938.0
2022-06-01 13:45:00+02:00,4800.0,341.0,538.0,6311.0,9742.0
2022-06-01 14:00:00+02:00,4844.0,352.0,575.0,6416.0,9614.0
2022-06-01 14:15:00+02:00,4901.0,355.0,593.0,6613.0,9700.0
2022-06-01 14:30:00+02:00,4955.0,349.0,597.0,6800.0,9732.0
2022-06-01 14:45:00+02:00,5012.0,344.0,600.0,6911.0,9846.0
2022-06-01 15:00:00+02:00,5066.0,338.0,603.0,7028.0,9887.0
2022-06-01 15:15:00+02:00,4965.0,334.0,607.0,7219.0,9959.0
2022-06-01 15:30:00+02:00,4862.0,330.0,611.0,7443.0,10035.0
2022-06-01 15:45:00+02:00,4759.0,327.0,617.0,7712.0,10108.0
2022-06-01 16:00:00+02:00,4658.0,323.0,623.0,8064.0,10230.0
2022-06-01 16:15:00+02:00,4490.0,319.0,627.0,8408.0,10259.0
2022-06-01 16:30:00+02:00,4321.0,314.0,627.0,8831.0,10412.0
2022-06-01 16:45:00+02:00,4153.0,309.0,630.0,9219.0,10732.0
2022-06-01 17:00:00+02:00,3984.0,304.0,635.0,9594.0,10999.0
2022-06-01 17:15:00+02:00,3807.0,300.0,621.0,10069.0,11209.0
2022-06-01 17:30:00+02:00,3632.0,297.0,592.0,10562.0,11314.0
2022-06-01 17:45:00+02:00,3455.0,295.0,561.0,10899.0,11439.0
2022-06-01 18:00:00+02:00,3280.0,292.0,533.0,11104.0,11323.0
2022-06-01 18:15:00+02:00,3022.0,287.0,505.0,11189.0,11304.0
2022-06-01 18:30:00+02:00,2761.0,280.0,484.0,11264.0,11357.0
2022-06-01 18:45:00+02:00,2499.0,273.0,464.0,11386.0,11420.0
2022-06-01 19:00:00+02:00,2241.0,266.0,445.0,11509.0,11605.0
2022-06-01 19:15:00+02:00,2008.0,258.0,424.0,11657.0,11703.0
2022-06-01 19:30:00+02:00,1772.0,250.0,407.0,11787.0,11802.0
2022-06-01 19:45:00+02:00,1536.0,242.0,389.0,11879.0,11952.0
2022-06-01 20:00:00+02:00,1303.0,234.0,370.0,11943.0,12061.0
2022-06-01 20:15:00+02:00,1124.0,223.0,350.0,12006.0,12174.0
2022-06-01 20:30:00+02:00,945.0,207.0,324.0,12133.0,12240.0
2022-06-01 20:45:00+02:00,768.0,192.0,298.0,12207.0,12362.0
2022-06-01 21:00:00+02:00,588.0,176.0,271.0,12263.0,12438.0
2022-06-01 21:15:00+02:00,456.0,163.0,247.0,12400.0,12439.0
2022-06-01 21:30:00+02:00,325.0,151.0,227.0,12451.0,12475.0
2022-06-01 21:45:00+02:00,194.0,140.0,203.0,12439.0,12449.0
2022-06-01 22:00:00+02:00,62.0,129.0,184.0,12419.0,12506.0
2022-06-01 22:15:00+02:00,47.0,117.0,164.0,12406.0,12501.0
2022-06-01 22:30:00+02:00,31.0,104.0,151.0,12314.0,12356.0
2022-06-01 22:45:00+02:00,15.0,91.0,138.0,12155.0,12182.0
2022-06-01 23:00:00+02:00,0.0,78.0,122.0,12069.0,12049.0
2022-06-01 23:15:00+02:00,0.0,68.0,112.0,12054.0,11954.0
2022-06-01 23:30:00+02:00,0.0,60.0,105.0,12004.0,11779.0
2022-06-01 23:45:00+02:00,0.0,52.0,97.0,11870.0,11564.0
2022-06-02 00:00:00+02:00,0.0,129.0,269.0,11718.0,11375.0
2022-06-02 00:15:00+02:00,0.0,125.0,261.0,11550.0,11236.0
2022-06-02 00:30:00+02:00,0.0,120.0,257.0,11424.0,11067.0
2022-06-02 00:45:00+02:00,0.0,115.0,254.0,11309.0,10906.0
2022-06-02 01:00:00+02:00,0.0,111.0,250.0,11209.0,10806.0
2022-06-02 01:15:00+02:00,0.0,105.0,249.0,11144.0,10727.0
2022-06-02 01:30:00+02:00,0.0,98.0,246.0,11090.0,10634.0
2022-06-02 01:45:00+02:00,0.0,91.0,244.0,11035.0,10564.0
2022-06-02 02:00:00+02:00,0.0,84.0,242.0,10983.0,10521.0
2022-06-02 02:15:00+02:00,0.0,80.0,240.0,10936.0,10461.0
2022-06-02 02:30:00+02:00,0.0,80.0,239.0,10899.0,10405.0
2022-06-02 02:45:00+02:00,0.0,79.0,240.0,10847.0,10379.0
2022-06-02 03:00:00+02:00,0.0,79.0,238.0,10815.0,10384.0
2022-06-02 03:15:00+02:00,0.0,79.0,240.0,10807.0,10391.0
2022-06-02 03:30:00+02:00,0.0,79.0,241.0,10791.0,10356.0
2022-06-02 03:45:00+02:00,0.0,80.0,241.0,10781.0,10361.0
2022-06-02 04:00:00+02:00,0.0,80.0,243.0,10765.0,10362.0
2022-06-02 04:15:00+02:00,0.0,81.0,246.0,10731.0,10369.0
2022-06-02 04:30:00+02:00,0.0,81.0,248.0,10721.0,10377.0
2022-06-02 04:45:00+02:00,0.0,82.0,251.0,10699.0,10369.0
2022-06-02 05:00:00+02:00,0.0,83.0,257.0,10732.0,10382.0
2022-06-02 05:15:00+02:00,9.0,82.0,254.0,10786.0,10354.0
2022-06-02 05:30:00+02:00,18.0,79.0,245.0,10797.0,10403.0
2022-06-02 05:45:00+02:00,28.0,77.0,236.0,10787.0,10432.0
2022-06-02 06:00:00+02:00,36.0,74.0,228.0,10798.0,10567.0
2022-06-02 06:15:00+02:00,164.0,72.0,222.0,10830.0,10635.0
2022-06-02 06:30:00+02:00,291.0,70.0,215.0,10900.0,10707.0
2022-06-02 06:45:00+02:00,418.0,68.0,209.0,10927.0,10800.0
2022-06-02 07:00:00+02:00,545.0,66.0,202.0,10904.0,10962.0
2022-06-02 07:15:00+02:00,703.0,65.0,197.0,10915.0,11012.0
2022-06-02 07:30:00+02:00,862.0,64.0,190.0,10863.0,11079.0
2022-06-02 07:45:00+02:00,1020.0,63.0,185.0,10742.0,11057.0
2022-06-02 08:00:00+02:00,1178.0,62.0,180.0,10584.0,11010.0
2022-06-02 08:15:00+02:00,1473.0,61.0,174.0,10456.0,10928.0
2022-06-02 08:30:00+02:00,1766.0,61.0,168.0,10271.0,10834.0
2022-06-02 08:45:00+02:00,2062.0,60.0,161.0,10100.0,10782.0
2022-06-02 09:00:00+02:00,2354.0,60.0,157.0,9959.0,10729.0
2022-06-02 09:15:00+02:00,2670.0,59.0,152.0,9767.0,10645.0
2022-06-02 09:30:00+02:00,2984.0,58.0,147.0,9512.0,10474.0
2022-06-02 09:45:00+02:00,3298.0,57.0,143.0,9152.0,10219.0
2022-06-02 10:00:00+02:00,3613.0,56.0,138.0,8841.0,9967.0
2022-06-02 10:15:00+02:00,3911.0,56.0,137.0,8536.0,9750.0
2022-06-02 10:30:00+02:00,4208.0,56.0,138.0,8217.0,9515.0
2022-06-02 10:45:00+02:00,4508.0,55.0,139.0,7903.0,9334.0
2022-06-02 11:00:00+02:00,4808.0,55.0,138.0,7655.0,9142.0
2022-06-02 11:15:00+02:00,4919.0,55.0,138.0,7469.0,8975.0
2022-06-02 11:30:00+02:00,5035.0,55.0,136.0,7291.0,8803.0
2022-06-02 11:45:00+02:00,5152.0,54.0,133.0,7202.0,8721.0
2022-06-02 12:00:00+02:00,5265.0,54.0,132.0,7176.0,8596.0
2022-06-02 12:15:00+02:00,5404.0,56.0,129.0,7154.0,8437.0
2022-06-02 12:30:00+02:00,5542.0,61.0,124.0,7180.0,8335.0
2022-06-02 12:45:00+02:00,5680.0,66.0,116.0,7260.0,8278.0
2022-06-02 13:00:00+02:00,5816.0,70.0,111.0,7311.0,8318.0
2022-06-02 13:15:00+02:00,5871.0,77.0,108.0,7412.0,8319.0
2022-06-02 13:30:00+02:00,5925.0,86.0,100.0,7686.0,8231.0
2022-06-02 13:45:00+02:00,5978.0,95.0,95.0,7905.0,8265.0
