,Solar,Wind Offshore,Wind Onshore,Forecasted Load,Actual Load
2017-06-01 00:00:00+02:00,0.0,264.0,632.0,12632.0,11686.0
2017-06-01 00:15:00+02:00,0.0,276.0,625.0,12395.0,11503.0
2017-06-01 00:30:00+02:00,0.0,260.0,605.0,12043.0,11300.0
2017-06-01 00:45:00+02:00,0.0,246.0,574.0,11790.0,11118.0
2017-06-01 01:00:00+02:00,0.0,268.0,561.0,11600.0,10916.0
2017-06-01 01:15:00+02:00,0.0,263.0,556.0,11481.0,10829.0
2017-06-01 01:30:00+02:00,0.0,270.0,562.0,11397.0,10733.0
2017-06-01 01:45:00+02:00,0.0,292.0,585.0,11277.0,10631.0
2017-06-01 02:00:00+02:00,0.0,295.0,573.0,11142.0,10523.0
2017-06-01 02:15:00+02:00,0.0,279.0,576.0,11116.0,10449.0
2017-06-01 02:30:00+02:00,0.0,271.0,640.0,11063.0,10402.0
2017-06-01 02:45:00+02:00,0.0,264.0,602.0,10999.0,10353.0
2017-06-01 03:00:00+02:00,0.0,258.0,533.0,10992.0,10324.0
2017-06-01 03:15:00+02:00,0.0,254.0,496.0,10992.0,10267.0
2017-06-01 03:30:00+02:00,0.0,246.0,471.0,10967.0,10214.0
2017-06-01 03:45:00+02:00,0.0,233.0,447.0,10969.0,10195.0
2017-06-01 04:00:00+02:00,0.0,226.0,443.0,10950.0,10196.0
2017-06-01 04:15:00+02:00,0.0,224.0,452.0,10958.0,10176.0
2017-06-01 04:30:00+02:00,0.0,222.0,490.0,10951.0,10177.0
2017-06-01 04:45:00+02:00,0.0,204.0,520.0,10934.0,10165.0
2017-06-01 05:00:00+02:00,0.0,158.0,575.0,10982.0,10186.0
2017-06-01 05:15:00+02:00,1.0,141.0,547.0,11101.0,10217.0
2017-06-01 05:30:00+02:00,2.0,118.0,507.0,11091.0,10328.0
2017-06-01 05:45:00+02:00,3.0,117.0,457.0,11118.0,10469.0
2017-06-01 06:00:00+02:00,4.0,106.0,420.0,11300.0,10858.0
2017-06-01 06:15:00+02:00,28.0,106.0,418.0,11553.0,11154.0
2017-06-01 06:30:00+02:00,52.0,145.0,431.0,11783.0,11452.0
2017-06-01 06:45:00+02:00,76.0,179.0,437.0,12122.0,11805.0
2017-06-01 07:00:00+02:00,100.0,168.0,415.0,12489.0,12326.0
2017-06-01 07:15:00+02:00,129.0,159.0,377.0,12834.0,12735.0
2017-06-01 07:30:00+02:00,158.0,158.0,333.0,13170.0,13133.0
2017-06-01 07:45:00+02:00,187.0,168.0,290.0,13387.0,13417.0
2017-06-01 08:00:00+02:00,215.0,176.0,278.0,13493.0,13742.0
2017-06-01 08:15:00+02:00,275.0,197.0,276.0,13552.0,13942.0
