hour,minute,median,mean,percentile_25,percentile_75
0,0,12484.5,12420.91111111111,12070.75,12831.75
0,15,12346.0,12349.744444444445,11992.5,12758.75
0,30,12286.5,12240.022222222222,11852.25,12612.0
0,45,12140.0,12068.788888888888,11683.25,12439.0
1,0,11958.0,11881.91111111111,11486.5,12240.0
1,15,11752.0,11723.244444444445,11355.5,12108.5
1,30,11647.0,11589.577777777778,11255.5,11959.0
1,45,11489.5,11440.666666666666,11087.75,11800.75
2,0,11381.5,11324.777777777777,10973.25,11705.5
2,15,11305.0,11232.6,10875.0,11648.5
2,30,11237.0,11154.41111111111,10839.5,11591.75
2,45,11199.0,11113.2,10808.5,11514.5
3,0,11143.0,11098.766666666666,10752.5,11492.75
3,15,11113.0,11068.577777777778,10706.5,11451.25
3,30,11095.0,11062.066666666668,10703.25,11416.5
3,45,11080.0,11040.0,10711.0,11403.0
4,0,11100.0,11034.944444444445,10695.75,11404.0
4,15,11138.0,11067.766666666666,10710.25,11456.75
4,30,11157.0,11107.211111111112,10727.0,11544.25
4,45,11214.0,11154.766666666666,10780.75,11609.75
5,0,11303.5,11250.366666666667,10871.25,11705.75
5,15,11490.0,11396.255555555555,10997.25,11860.5
5,30,11662.0,11566.333333333334,11146.25,12077.0
5,45,11903.5,11774.044444444444,11260.0,12321.75
6,0,12288.5,12047.166666666666,11349.75,12682.75
6,15,12779.5,12431.81111111111,11512.75,13162.25
6,30,13282.5,12864.444444444445,11793.75,13762.5
6,45,13770.0,13257.622222222222,12040.0,14267.5
7,0,14357.5,13703.055555555555,12296.0,14855.75
7,15,15102.5,14264.81111111111,12564.0,15640.25
7,30,15840.5,14856.633333333333,12872.5,16410.0
7,45,16382.0,15363.633333333333,13250.75,17028.25
8,0,16829.0,15810.922222222222,13492.5,17495.25
8,15,17112.0,16126.522222222222,13792.5,17792.25
8,30,17299.5,16268.044444444444,14145.75,17959.25
8,45,17570.0,16516.244444444445,14400.5,18151.25
9,0,17759.0,16718.344444444443,14695.75,18322.75
9,15,17869.5,16893.144444444446,15051.25,18452.25
9,30,17842.5,16926.544444444444,15380.5,18505.75
9,45,17601.5,16672.866666666665,15147.0,18449.75
10,0,17960.5,17110.955555555556,15778.75,18555.25
10,15,17983.0,17132.21111111111,15719.25,18512.0
10,30,17920.0,17157.522222222222,15892.25,18502.5
10,45,17894.0,17192.38888888889,15944.0,18502.0
11,0,17861.0,17185.411111111112,15940.25,18529.75
11,15,17799.0,17130.233333333334,15931.25,18461.25
11,30,17712.5,17119.51111111111,15941.0,18348.0
11,45,17664.5,17108.155555555557,15937.0,18260.75
12,0,17600.5,17077.522222222222,15999.0,18231.25
12,15,17486.5,17004.766666666666,15954.25,18134.75
12,30,17411.5,16915.78888888889,15864.5,18028.75
12,45,17303.0,16830.966666666667,15808.25,17905.75
13,0,17264.5,16823.066666666666,15753.0,17898.75
13,15,17302.0,16830.533333333333,15720.5,17980.25
13,30,17192.5,16778.577777777777,15680.0,18024.25
13,45,17330.0,16770.61111111111,15574.25,18036.0
14,0,17333.0,16748.977777777778,15512.5,18025.25
14,15,17375.0,16835.833333333332,15526.0,18043.25
14,30,17353.0,16822.022222222222,15492.0,17953.5
14,45,17371.5,16767.522222222222,15394.25,17893.0
15,0,17414.5,16825.38888888889,15415.25,18020.25
15,15,17331.0,16802.566666666666,15352.75,18002.0
15,30,17461.5,16825.955555555556,15321.0,18045.0
15,45,17575.0,16881.977777777778,15337.0,18101.5
16,0,17586.5,16826.088888888888,15220.75,18080.5
16,15,17531.5,16792.82222222222,15114.0,18039.25
16,30,17632.0,17013.61111111111,15431.25,18190.0
16,45,17772.0,17180.88888888889,15651.75,18424.75
17,0,18100.0,17528.266666666666,15952.75,18678.25
17,15,18205.0,17599.844444444443,15996.0,18777.75
17,30,18323.0,17805.166666666668,16333.25,18955.75
17,45,18362.0,17861.922222222223,16502.25,18907.5
18,0,18158.5,17657.155555555557,16329.0,18592.25
18,15,17705.0,17182.722222222223,15959.5,18093.25
18,30,17504.5,16969.255555555555,15792.75,17847.25
18,45,17355.0,16839.588888888888,15662.0,17706.0
19,0,17188.5,16711.222222222223,15578.0,17570.25
19,15,16999.5,16547.255555555555,15531.5,17417.75
19,30,16833.0,16382.877777777778,15398.5,17275.5
19,45,16674.5,16235.844444444445,15297.5,17146.5
20,0,16488.5,16098.877777777778,15180.75,16991.75
20,15,16247.0,15916.81111111111,15018.75,16784.0
20,30,16034.5,15696.4,14835.5,16517.5
20,45,15772.0,15440.633333333333,14605.5,16232.0
21,0,15506.0,15219.611111111111,14386.5,16024.0
21,15,15265.5,15084.722222222223,14268.0,15866.25
21,30,15005.0,14860.6,14113.0,15561.25
21,45,14705.5,14587.333333333334,13886.25,15243.75
22,0,14446.0,14321.133333333333,13710.5,14947.0
22,15,14193.5,14090.766666666666,13559.0,14663.75
22,30,13856.0,13830.722222222223,13324.0,14307.0
22,45,13574.0,13524.655555555555,13078.5,13970.75
23,0,13348.5,13316.333333333334,12883.0,13752.75
23,15,13290.0,13221.144444444444,12812.25,13677.75
23,30,13047.0,12981.81111111111,12563.75,13393.0
23,45,12729.5,12686.844444444445,12269.5,13110.0
