hour,minute,median,mean,percentile_25,percentile_75
0,0,652.0,815.304347826087,384.0,1006.0
0,15,649.5,809.5108695652174,380.0,1013.0
0,30,662.0,805.0217391304348,378.5,1020.25
0,45,655.5,800.3804347826087,353.0,1022.5
1,0,643.0,795.9782608695652,348.0,1031.5
1,15,628.5,793.6304347826087,327.75,1043.75
1,30,611.0,793.2391304347826,313.25,1033.0
1,45,617.0,792.7608695652174,304.75,1034.75
2,0,640.5,792.4239130434783,286.0,1020.75
2,15,642.0,790.3695652173913,284.0,997.25
2,30,641.5,786.695652173913,288.5,1025.0
2,45,641.5,782.8260869565217,300.5,1049.5
3,0,642.5,779.2065217391304,298.0,1043.25
3,15,637.0,774.5,296.25,1019.5
3,30,637.0,769.2717391304348,297.0,1006.0
3,45,644.5,763.8260869565217,296.25,1025.0
4,0,655.5,758.554347826087,298.5,989.0
4,15,651.5,753.8913043478261,298.5,965.0
4,30,659.5,749.8260869565217,298.5,974.25
4,45,653.5,745.9239130434783,302.75,955.5
5,0,626.5,741.6521739130435,310.75,951.75
5,15,617.5,735.445652173913,311.25,948.0
5,30,610.0,726.945652173913,307.5,930.5
5,45,617.0,718.445652173913,296.0,952.5
6,0,606.5,709.7173913043479,281.75,985.0
6,15,581.5,700.75,268.25,978.25
6,30,543.5,691.0760869565217,255.25,941.75
6,45,503.5,681.5760869565217,234.0,944.5
7,0,488.5,671.9130434782609,216.5,952.25
7,15,452.0,664.6086956521739,200.0,959.75
7,30,426.5,659.25,191.0,959.5
7,45,408.5,654.1304347826087,170.75,948.5
8,0,395.5,648.8478260869565,149.75,915.0
8,15,384.5,650.445652173913,139.75,928.75
8,30,383.0,658.4673913043479,138.25,934.5
8,45,396.5,666.75,143.5,939.0
9,0,405.5,674.9565217391304,138.75,960.25
9,15,416.0,684.3804347826087,149.5,971.25
9,30,432.5,695.1086956521739,148.5,979.75
9,45,446.5,706.1304347826087,138.5,973.0
10,0,461.5,717.0434782608696,147.75,962.75
10,15,490.0,729.3586956521739,146.0,972.5
10,30,503.0,742.3369565217391,141.0,1005.5
10,45,512.5,755.2282608695652,134.25,1028.5
11,0,517.5,768.5217391304348,138.0,1065.5
11,15,517.5,781.4782608695652,142.0,1094.5
11,30,523.5,794.3478260869565,143.5,1141.0
11,45,532.0,807.4021739130435,139.75,1184.25
12,0,545.0,820.1847826086956,146.75,1215.0
12,15,569.5,832.8152173913044,156.5,1231.5
12,30,596.5,844.8804347826087,171.0,1267.5
12,45,616.0,857.0217391304348,184.0,1262.5
13,0,620.0,869.2282608695652,189.0,1280.0
13,15,627.0,882.1847826086956,196.0,1323.25
13,30,647.0,896.3695652173913,209.25,1330.25
13,45,662.5,910.4782608695652,236.0,1336.5
14,0,699.5,924.5326086956521,244.25,1378.25
14,15,747.5,936.4239130434783,259.75,1427.75
14,30,788.0,945.9782608695652,265.75,1438.0
14,45,809.5,955.1847826086956,271.25,1456.5
15,0,826.5,964.6630434782609,290.25,1455.25
15,15,815.0,974.1739130434783,317.5,1464.5
15,30,837.0,983.5652173913044,356.75,1442.25
15,45,894.5,993.0217391304348,372.75,1449.0
16,0,927.5,1002.5,385.0,1482.75
16,15,937.5,1011.5,386.5,1492.25
16,30,927.5,1020.4565217391304,396.25,1479.5
16,45,904.5,1029.4565217391305,416.5,1441.0
17,0,896.5,1038.608695652174,439.75,1428.25
17,15,882.5,1039.0652173913043,447.25,1420.0
17,30,895.0,1030.4782608695652,442.25,1426.75
17,45,887.0,1022.2608695652174,430.5,1410.0
18,0,879.0,1014.0434782608696,417.75,1431.75
18,15,881.5,1005.0217391304348,425.25,1397.5
18,30,891.5,995.054347826087,443.25,1387.75
18,45,877.0,985.0978260869565,443.5,1385.25
19,0,848.0,975.3369565217391,449.75,1380.25
19,15,841.0,964.0,441.75,1363.25
19,30,832.5,950.6739130434783,428.75,1341.75
19,45,834.0,937.4130434782609,413.25,1323.25
20,0,793.5,923.945652173913,417.25,1318.75
20,15,766.0,909.5326086956521,383.75,1299.5
20,30,742.5,893.8695652173913,401.25,1270.5
20,45,737.0,878.0217391304348,381.5,1242.75
21,0,736.0,862.195652173913,377.0,1217.25
21,15,726.0,851.6521739130435,364.75,1175.0
21,30,716.0,846.0760869565217,361.5,1145.0
21,45,708.0,840.9130434782609,359.75,1135.0
22,0,714.5,835.5978260869565,374.5,1107.25
22,15,714.0,833.554347826087,374.25,1106.0
22,30,709.0,835.1413043478261,376.75,1089.25
22,45,689.5,836.7608695652174,371.75,1090.0
23,0,678.5,838.3260869565217,369.75,1076.25
23,15,673.0,836.3152173913044,362.25,1061.5
23,30,665.0,831.1521739130435,350.75,1062.25
23,45,680.0,825.804347826087,354.5,1063.25
