hour,minute,median,mean,percentile_25,percentile_75
0,0,634.0,817.5108695652174,306.5,1225.25
0,15,635.5,812.25,309.25,1218.5
0,30,633.0,806.8913043478261,302.5,1206.0
0,45,622.5,801.7065217391304,295.25,1191.5
1,0,599.0,797.4347826086956,297.0,1179.0
1,15,582.0,793.6304347826087,296.25,1177.25
1,30,559.5,790.5326086956521,281.0,1177.5
1,45,553.0,787.2934782608696,276.75,1175.5
2,0,555.0,774.2747252747253,265.5,1127.0
2,15,542.0,770.6153846153846,256.0,1109.5
2,30,550.0,766.934065934066,252.0,1094.5
2,45,553.0,763.2857142857143,262.5,1079.0
3,0,544.5,769.804347826087,269.5,1087.0
3,15,532.0,766.1195652173913,276.75,1066.25
3,30,521.0,762.2065217391304,273.25,1037.0
3,45,514.0,758.3695652173913,265.75,1025.0
4,0,520.5,754.6304347826087,254.5,1023.5
4,15,501.5,749.9239130434783,243.5,1032.0
4,30,484.0,744.9347826086956,229.0,1039.25
4,45,473.5,739.4130434782609,212.0,1046.25
5,0,461.5,734.3260869565217,207.25,1049.5
5,15,441.0,728.0,194.75,1047.75
5,30,416.5,721.0,183.75,1036.5
5,45,397.5,713.945652173913,185.75,1026.5
6,0,381.0,706.8804347826087,179.75,1015.75
6,15,369.5,703.7826086956521,167.75,1017.25
6,30,377.5,704.695652173913,169.75,1036.5
6,45,397.5,705.5217391304348,164.75,1038.75
7,0,409.5,706.3478260869565,173.25,1041.5
7,15,422.0,709.1847826086956,166.5,1044.5
7,30,432.5,713.804347826087,155.25,1059.0
7,45,439.0,718.3260869565217,148.5,1069.75
8,0,454.0,723.1630434782609,153.75,1072.75
8,15,459.5,728.4021739130435,148.0,1068.75
8,30,457.5,733.5108695652174,147.75,1067.75
8,45,466.5,738.804347826087,147.75,1054.5
9,0,462.0,744.2282608695652,140.25,1061.75
9,15,473.0,752.3695652173913,139.75,1092.75
9,30,503.5,763.3695652173913,141.0,1123.5
9,45,503.0,774.1086956521739,151.0,1155.25
10,0,503.5,785.0217391304348,170.5,1186.75
10,15,523.0,796.5108695652174,174.0,1210.75
10,30,545.5,808.0326086956521,178.75,1215.25
10,45,570.0,819.4565217391304,186.25,1248.0
11,0,594.0,831.2826086956521,200.5,1266.0
11,15,628.0,842.8913043478261,201.25,1291.25
11,30,661.0,854.6413043478261,204.0,1305.0
11,45,687.0,866.1413043478261,192.75,1319.25
12,0,705.0,877.9021739130435,193.75,1332.5
12,15,715.5,885.7391304347826,189.0,1343.0
12,30,740.0,889.8152173913044,192.75,1353.75
12,45,760.0,894.195652173913,201.0,1401.75
13,0,777.5,898.2391304347826,209.25,1366.25
13,15,785.0,902.0760869565217,218.75,1389.75
13,30,791.0,906.2065217391304,229.25,1411.25
13,45,802.0,910.1739130434783,237.5,1431.25
14,0,821.5,914.0869565217391,231.0,1399.75
14,15,831.5,916.804347826087,231.75,1359.5
14,30,831.5,917.9130434782609,238.0,1360.0
14,45,819.5,919.445652173913,247.25,1364.75
15,0,806.5,920.5217391304348,240.0,1369.75
15,15,806.5,918.7934782608696,251.25,1365.75
15,30,799.5,913.7065217391304,255.75,1368.25
15,45,800.0,908.7282608695652,234.5,1377.5
16,0,762.0,903.5434782608696,247.75,1378.75
16,15,777.0,896.195652173913,255.0,1361.75
16,30,766.0,886.7065217391304,259.0,1287.0
16,45,760.0,877.1413043478261,270.25,1236.5
17,0,750.5,867.4891304347826,282.25,1209.75
17,15,732.5,859.1304347826087,285.5,1201.75
17,30,740.0,851.7934782608696,311.5,1204.0
17,45,698.0,844.2173913043479,340.0,1211.0
18,0,671.5,836.9347826086956,319.5,1198.25
18,15,674.5,833.554347826087,319.5,1194.25
18,30,679.0,834.5652173913044,329.0,1216.75
18,45,687.0,835.5434782608696,315.75,1243.75
19,0,696.0,836.2608695652174,323.75,1278.0
19,15,719.5,839.5652173913044,314.75,1302.75
19,30,725.5,844.7608695652174,303.0,1318.0
19,45,725.0,849.8586956521739,310.75,1324.0
20,0,705.0,855.1630434782609,330.25,1350.75
20,15,693.0,860.0978260869565,334.25,1360.5
20,30,728.0,864.8804347826087,340.75,1355.25
20,45,738.0,869.554347826087,341.0,1346.0
21,0,717.5,874.3369565217391,337.25,1313.25
21,15,722.0,873.8586956521739,341.75,1278.75
21,30,700.5,867.9347826086956,334.5,1263.75
21,45,710.5,862.0652173913044,322.0,1251.75
22,0,722.0,856.0869565217391,312.5,1233.5
22,15,727.0,850.2391304347826,308.5,1219.75
22,30,736.0,844.7065217391304,311.0,1208.25
22,45,759.0,838.8586956521739,300.0,1191.0
23,0,765.5,832.7717391304348,303.25,1170.25
23,15,734.0,827.5978260869565,307.5,1150.5
23,30,718.0,822.7173913043479,312.25,1131.0
23,45,702.5,817.6630434782609,313.75,1144.5
