hour,minute,median,mean,percentile_25,percentile_75
0,0,10277.0,10155.65934065934,9819.5,10536.0
0,15,10176.0,10108.54945054945,9795.0,10409.0
0,30,10067.0,9987.021978021978,9680.5,10272.5
0,45,9947.0,9859.23076923077,9555.0,10137.5
1,0,9827.0,9749.65934065934,9449.0,10008.0
1,15,9717.0,9665.868131868132,9366.0,9915.0
1,30,9654.0,9588.483516483517,9326.0,9830.5
1,45,9574.0,9513.296703296703,9293.0,9763.5
2,0,9533.5,9461.619565217392,9244.0,9716.0
2,15,9517.5,9435.5,9209.5,9688.75
2,30,9491.5,9405.815217391304,9194.25,9657.5
2,45,9448.5,9368.58695652174,9158.75,9621.5
3,0,9423.0,9357.615384615385,9167.0,9597.0
3,15,9410.0,9356.417582417582,9149.0,9612.0
3,30,9417.0,9346.76923076923,9128.0,9615.5
3,45,9395.0,9334.923076923076,9100.5,9614.5
4,0,9423.0,9347.461538461539,9080.5,9633.5
4,15,9459.0,9381.87912087912,9101.5,9655.5
4,30,9490.0,9413.384615384615,9120.0,9705.0
4,45,9515.0,9448.0,9102.5,9770.0
5,0,9598.0,9518.923076923076,9127.0,9858.0
5,15,9720.0,9637.197802197803,9208.0,9952.5
5,30,9854.0,9772.263736263736,9313.5,10099.5
5,45,10024.0,9927.714285714286,9389.5,10306.5
6,0,10254.0,10139.967032967033,9486.0,10558.5
6,15,10550.0,10416.318681318682,9616.0,10939.0
6,30,10822.0,10678.901098901099,9727.0,11321.5
6,45,11065.0,10903.65934065934,9831.0,11675.5
7,0,11273.0,11111.021978021978,9964.0,12056.0
7,15,11597.0,11401.604395604396,10202.5,12572.0
7,30,11902.0,11641.54945054945,10381.0,13031.0
7,45,12104.0,11819.692307692309,10505.0,13300.0
8,0,12250.0,11953.010989010989,10615.0,13443.0
8,15,12390.0,12047.274725274725,10781.0,13557.5
8,30,12526.0,12109.373626373626,10917.0,13617.0
8,45,12569.0,12161.472527472528,10975.0,13617.0
9,0,12568.0,12173.593406593407,10977.0,13601.0
9,15,12452.0,12115.153846153846,10906.5,13515.5
9,30,12472.0,12062.373626373626,10818.0,13442.5
9,45,12342.0,11989.747252747253,10771.0,13386.5
10,0,12236.0,11922.494505494506,10772.5,13289.0
10,15,12073.0,11799.175824175823,10717.0,13165.5
10,30,11958.0,11733.582417582418,10618.0,13097.5
10,45,11940.0,11656.538461538461,10518.0,12909.5
11,0,11913.0,11589.835164835165,10463.5,12846.0
11,15,11882.0,11526.967032967033,10421.0,12810.5
11,30,11838.0,11465.978021978022,10419.5,12736.0
11,45,11798.0,11413.12087912088,10347.0,12679.0
12,0,11732.0,11370.461538461539,10292.5,12665.5
12,15,11620.0,11314.483516483517,10277.0,12632.5
12,30,11500.0,11232.12087912088,10262.0,12576.5
12,45,11411.0,11164.362637362638,10235.0,12498.0
13,0,11410.0,11147.043956043955,10209.0,12417.5
13,15,11430.0,11189.10989010989,10230.0,12491.5
13,30,11429.0,11193.318681318682,10246.5,12500.0
13,45,11194.0,11161.494505494506,10233.0,12525.5
14,0,11404.0,11124.626373626374,10084.0,12557.5
14,15,11478.0,11170.604395604396,10301.0,12609.5
14,30,11462.0,11229.175824175823,10390.5,12634.0
14,45,11536.0,11274.736263736264,10453.5,12648.5
15,0,11529.0,11325.923076923076,10507.0,12685.0
15,15,11503.0,11380.241758241758,10625.5,12844.0
15,30,11602.0,11470.54945054945,10747.0,12937.0
15,45,11717.0,11576.406593406593,10786.5,13041.5
16,0,11756.0,11670.274725274725,10834.5,13230.5
16,15,11836.0,11780.285714285714,10985.0,13401.0
16,30,11934.0,11905.516483516483,11129.5,13477.0
16,45,12086.0,12048.923076923076,11307.5,13547.5
17,0,12257.0,12169.725274725275,11420.0,13466.5
17,15,12422.0,12258.78021978022,11468.0,13269.5
17,30,12536.0,12418.417582417582,11601.0,13397.5
17,45,12603.0,12513.87912087912,11786.5,13496.5
18,0,12531.0,12459.373626373626,11740.5,13436.0
18,15,12344.0,12298.978021978022,11583.0,13232.0
18,30,12305.0,12252.835164835165,11591.0,13195.5
18,45,12278.0,12237.197802197803,11615.0,13188.5
19,0,12305.0,12219.065934065935,11625.5,13171.0
19,15,12296.0,12213.681318681318,11580.0,13047.5
19,30,12360.0,12215.263736263736,11574.0,12991.0
19,45,12430.0,12199.274725274725,11497.0,12901.5
20,0,12460.0,12184.813186813188,11478.5,12829.0
20,15,12453.0,12155.318681318682,11396.0,12796.5
20,30,12396.0,12097.494505494506,11278.5,12731.0
20,45,12285.0,12010.12087912088,11196.5,12647.5
21,0,12200.0,11918.307692307691,11107.0,12528.0
21,15,12082.0,11833.21978021978,11106.0,12383.0
21,30,11948.0,11702.406593406593,11061.5,12236.0
21,45,11778.0,11545.065934065935,10972.0,12066.0
22,0,11623.0,11407.010989010989,10906.5,11870.5
22,15,11493.0,11286.901098901099,10849.5,11712.5
22,30,11327.0,11134.747252747253,10742.0,11554.0
22,45,11109.0,10952.076923076924,10565.0,11338.0
23,0,10945.0,10807.252747252747,10413.0,11205.0
23,15,10824.0,10706.901098901099,10311.5,11105.0
23,30,10681.0,10550.978021978022,10173.0,10933.5
23,45,10503.0,10383.670329670329,10015.0,10766.0
