hour,minute,median,mean,percentile_25,percentile_75
0,0,0.0,0.0,0.0,0.0
0,15,0.0,0.0,0.0,0.0
0,30,0.0,0.0,0.0,0.0
0,45,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0
1,15,0.0,0.0,0.0,0.0
1,30,0.0,0.0,0.0,0.0
1,45,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0
2,15,0.0,0.0,0.0,0.0
2,30,0.0,0.0,0.0,0.0
2,45,0.0,0.0,0.0,0.0
3,0,0.0,0.0,0.0,0.0
3,15,0.0,0.0,0.0,0.0
3,30,0.0,0.0,0.0,0.0
3,45,0.0,0.0,0.0,0.0
4,0,0.0,0.0,0.0,0.0
4,15,0.0,0.0,0.0,0.0
4,30,0.0,0.0,0.0,0.0
4,45,0.0,0.0,0.0,0.0
5,0,0.0,0.0,0.0,0.0
5,15,0.0,0.010869565217391304,0.0,0.0
5,30,0.0,0.15217391304347827,0.0,0.0
5,45,0.0,0.2717391304347826,0.0,0.0
6,0,0.0,0.40217391304347827,0.0,0.0
6,15,0.0,2.4130434782608696,0.0,4.25
6,30,1.0,6.358695652173913,0.0,11.25
6,45,2.0,10.391304347826088,0.0,17.25
7,0,3.0,14.369565217391305,0.0,23.25
7,15,14.5,25.32608695652174,6.75,41.75
7,30,35.5,43.16304347826087,18.5,68.25
7,45,56.5,61.08695652173913,27.5,95.5
8,0,77.0,78.90217391304348,36.5,118.25
8,15,108.5,106.79347826086956,56.75,155.0
8,30,142.5,144.56521739130434,87.5,213.25
8,45,174.0,182.3586956521739,116.25,258.75
9,0,214.5,220.2391304347826,135.5,306.5
9,15,258.0,258.0,154.75,356.25
9,30,298.0,295.80434782608694,172.5,414.25
9,45,323.5,333.6195652173913,190.25,467.25
10,0,358.5,371.4130434782609,216.25,518.25
10,15,393.0,407.29347826086956,237.75,568.75
10,30,427.0,441.2391304347826,249.75,627.75
10,45,463.5,475.2391304347826,272.5,687.75
11,0,490.0,509.1847826086956,303.75,740.0
11,15,524.0,538.8369565217391,314.0,772.25
11,30,554.5,564.2173913043479,338.75,822.25
11,45,573.5,589.5978260869565,359.75,857.25
12,0,603.5,615.0,383.75,870.25
12,15,628.5,635.054347826087,408.75,882.5
12,30,652.0,649.804347826087,434.25,900.5
12,45,666.0,664.5869565217391,462.0,908.5
13,0,682.0,679.3152173913044,460.5,933.5
13,15,690.0,688.4891304347826,455.0,944.0
13,30,695.5,692.3152173913044,448.75,939.0
13,45,699.5,696.0108695652174,436.5,935.25
14,0,709.0,699.695652173913,427.25,930.0
14,15,700.0,697.8152173913044,445.5,923.25
14,30,701.5,690.25,457.5,907.75
14,45,685.0,682.6847826086956,454.5,896.75
15,0,679.0,675.0869565217391,443.5,886.25
15,15,665.5,661.1086956521739,430.75,867.75
15,30,632.5,640.4565217391304,417.75,846.75
15,45,610.5,619.8913043478261,410.25,828.5
16,0,593.0,599.2065217391304,398.75,808.5
16,15,569.0,572.9130434782609,377.5,782.5
16,30,537.5,540.8804347826087,351.25,747.0
16,45,506.0,508.8369565217391,314.25,710.0
17,0,474.5,476.85869565217394,281.25,680.0
17,15,443.5,442.2826086956522,243.75,636.75
17,30,417.0,405.1847826086956,209.0,586.0
17,45,372.5,368.0652173913044,170.25,532.0
18,0,342.5,330.9130434782609,129.5,491.75
18,15,301.5,294.9021739130435,101.75,453.25
18,30,262.0,259.8369565217391,83.75,401.0
18,45,225.5,224.80434782608697,61.0,356.25
19,0,187.0,189.79347826086956,37.0,302.25
19,15,158.5,159.43478260869566,22.0,254.25
19,30,129.0,133.79347826086956,16.0,215.75
19,45,103.0,108.16304347826087,10.0,176.5
20,0,74.5,82.53260869565217,3.0,140.0
20,15,54.0,62.98913043478261,0.0,105.25
20,30,39.5,49.619565217391305,0.0,79.25
20,45,26.0,36.25,0.0,56.25
21,0,12.0,22.815217391304348,0.0,38.75
21,15,5.5,14.26086956521739,0.0,28.25
21,30,3.5,10.402173913043478,0.0,20.5
21,45,2.0,6.586956521739131,0.0,12.25
22,0,1.0,2.8152173913043477,0.0,5.0
22,15,0.0,0.7391304347826086,0.0,0.0
22,30,0.0,0.5652173913043478,0.0,0.0
22,45,0.0,0.32608695652173914,0.0,0.0
23,0,0.0,0.07608695652173914,0.0,0.0
23,15,0.0,0.0,0.0,0.0
23,30,0.0,0.0,0.0,0.0
23,45,0.0,0.0,0.0,0.0
