hour,minute,median,mean,percentile_25,percentile_75
0,0,11373.0,11324.472527472528,11069.5,11574.5
0,15,11246.0,11207.23076923077,11002.5,11416.0
0,30,11095.0,11071.758241758242,10857.0,11290.5
0,45,10970.0,10937.692307692309,10723.0,11157.5
1,0,10862.0,10833.736263736264,10639.0,11057.0
1,15,10771.0,10749.0,10512.0,10996.0
1,30,10661.0,10657.373626373626,10418.5,10897.0
1,45,10590.0,10578.131868131868,10344.5,10801.5
2,0,10554.5,10538.489130434782,10284.75,10767.5
2,15,10536.5,10508.565217391304,10261.5,10742.5
2,30,10488.0,10468.08695652174,10245.0,10703.0
2,45,10466.0,10444.83695652174,10205.0,10668.0
3,0,10445.0,10435.65934065934,10213.5,10651.0
3,15,10431.0,10421.087912087913,10185.5,10647.5
3,30,10404.0,10405.703296703297,10167.0,10632.0
3,45,10407.0,10387.791208791208,10133.0,10637.0
4,0,10442.0,10416.945054945056,10138.0,10672.0
4,15,10469.0,10440.34065934066,10168.0,10689.5
4,30,10496.0,10458.615384615385,10165.5,10706.5
4,45,10538.0,10488.307692307691,10162.5,10738.0
5,0,10672.0,10602.65934065934,10305.5,10892.5
5,15,10760.0,10701.098901098901,10391.5,11004.0
5,30,10906.0,10833.010989010989,10553.5,11173.0
5,45,11075.0,10976.34065934066,10689.0,11350.0
6,0,11401.0,11278.0,10926.5,11688.0
6,15,11712.0,11539.21978021978,11080.0,12038.5
6,30,12035.0,11795.747252747253,11229.0,12352.0
6,45,12368.0,12048.758241758242,11378.0,12691.0
7,0,12808.0,12449.373626373626,11613.5,13215.0
7,15,13159.0,12775.824175824177,11826.5,13600.0
7,30,13568.0,13049.12087912088,11970.5,13908.0
7,45,13786.0,13263.208791208792,12117.5,14154.0
8,0,14025.0,13440.703296703297,12286.0,14396.5
8,15,14150.0,13550.351648351649,12464.5,14559.5
8,30,14232.0,13650.54945054945,12607.0,14697.5
8,45,14254.0,13708.648351648351,12633.0,14788.0
9,0,14257.0,13703.615384615385,12616.0,14780.5
9,15,14126.0,13658.417582417582,12686.5,14794.5
9,30,13886.0,13587.417582417582,12641.0,14733.5
9,45,13769.0,13528.197802197803,12517.5,14678.5
10,0,13842.0,13426.274725274725,12263.5,14582.0
10,15,13714.0,13305.197802197803,12096.5,14478.0
10,30,13501.0,13215.505494505494,11960.5,14418.0
10,45,13364.0,13152.065934065935,11873.0,14354.0
11,0,13239.0,13082.45054945055,11856.0,14220.5
11,15,13123.0,13002.76923076923,11889.0,14145.5
11,30,13041.0,12955.560439560439,11804.5,14089.5
11,45,12990.0,12942.494505494506,11839.5,14105.0
12,0,12963.0,12912.857142857143,11810.5,14102.5
12,15,12878.0,12837.351648351649,11709.5,13956.5
12,30,12788.0,12758.901098901099,11577.5,13842.5
12,45,12695.0,12725.263736263736,11514.0,13819.5
13,0,12776.0,12745.989010989011,11505.5,13892.0
13,15,12831.0,12778.978021978022,11535.0,13971.0
13,30,12875.0,12782.472527472528,11510.0,13994.0
13,45,12851.0,12794.472527472528,11461.0,13928.5
14,0,12949.0,12815.307692307691,11549.0,13960.5
14,15,13007.0,12863.483516483517,11702.5,14078.0
14,30,13052.0,12909.505494505494,11868.0,14157.0
14,45,13068.0,12981.351648351649,11961.0,14299.0
15,0,13187.0,13042.318681318682,11991.5,14469.5
15,15,13258.0,13130.758241758242,12096.0,14577.0
15,30,13366.0,13239.164835164835,12239.5,14698.0
15,45,13460.0,13323.725274725275,12318.0,14746.5
16,0,13500.0,13404.868131868132,12333.5,14788.0
16,15,13562.0,13535.692307692309,12453.5,14919.5
16,30,13734.0,13708.516483516483,12607.5,15073.0
16,45,14023.0,13975.835164835165,12850.0,15317.0
17,0,14256.0,14186.362637362638,13089.5,15469.5
17,15,14610.0,14490.0,13386.0,15875.0
17,30,14698.0,14670.901098901099,13618.5,16178.5
17,45,14758.0,14729.21978021978,13787.5,16133.5
18,0,14519.0,14510.12087912088,13678.5,15717.5
18,15,14426.0,14408.098901098901,13745.5,15476.0
18,30,14360.0,14364.538461538461,13747.0,15302.5
18,45,14439.0,14368.208791208792,13708.0,15158.0
19,0,14493.0,14301.21978021978,13652.0,15012.5
19,15,14479.0,14256.681318681318,13604.0,14911.5
19,30,14402.0,14204.857142857143,13530.5,14817.0
19,45,14453.0,14185.42857142857,13565.5,14768.0
20,0,14340.0,14043.032967032967,13418.5,14546.0
20,15,14159.0,13923.252747252747,13271.0,14399.0
20,30,13984.0,13773.0,13080.0,14217.5
20,45,13866.0,13605.945054945056,12890.5,14038.5
21,0,13611.0,13408.10989010989,12724.5,13835.5
21,15,13452.0,13245.87912087912,12609.0,13661.5
21,30,13247.0,13058.857142857143,12476.0,13466.5
21,45,13029.0,12879.296703296703,12345.5,13259.5
22,0,12790.0,12677.692307692309,12219.0,13011.5
22,15,12624.0,12508.494505494506,12112.0,12826.5
22,30,12389.0,12311.472527472528,11928.5,12598.0
22,45,12188.0,12121.505494505494,11778.5,12411.0
23,0,12037.0,12001.186813186812,11655.5,12314.0
23,15,11870.0,11835.164835164835,11533.5,12144.0
23,30,11676.0,11655.912087912087,11370.5,11938.5
23,45,11481.0,11469.263736263736,11210.0,11764.5
