hour,minute,median,mean,percentile_25,percentile_75
0,0,12147.0,12076.855555555556,11711.0,12448.25
0,15,12066.0,11992.333333333334,11652.5,12370.5
0,30,11954.0,11896.08888888889,11581.5,12268.25
0,45,11820.0,11759.244444444445,11422.75,12120.75
1,0,11712.5,11651.633333333333,11311.25,12016.5
1,15,11640.0,11576.344444444445,11256.5,11895.25
1,30,11543.5,11478.577777777778,11174.5,11789.75
1,45,11450.0,11385.855555555556,11059.25,11697.75
2,0,11396.0,11331.611111111111,11015.25,11649.5
2,15,11365.0,11285.355555555556,10951.75,11617.75
2,30,11312.0,11235.077777777778,10934.5,11558.75
2,45,11281.0,11199.18888888889,10890.5,11535.75
3,0,11239.5,11180.455555555556,10870.0,11526.5
3,15,11229.0,11162.31111111111,10827.5,11500.0
3,30,11191.0,11145.755555555555,10793.0,11466.75
3,45,11176.0,11133.81111111111,10791.25,11465.25
4,0,11195.0,11162.566666666668,10839.5,11501.5
4,15,11235.5,11188.922222222222,10864.75,11552.25
4,30,11275.5,11227.08888888889,10857.5,11603.25
4,45,11375.0,11278.1,10850.5,11665.25
5,0,11477.5,11389.68888888889,10954.5,11807.75
5,15,11599.0,11507.177777777777,11053.75,11949.0
5,30,11826.5,11673.244444444445,11232.25,12156.75
5,45,12074.5,11860.366666666667,11306.75,12400.75
6,0,12577.0,12221.6,11502.0,12875.0
6,15,13012.0,12540.1,11659.25,13343.5
6,30,13435.5,12851.622222222222,11826.75,13740.5
6,45,13868.5,13192.31111111111,12006.25,14218.25
7,0,14489.5,13679.033333333333,12251.25,14887.0
7,15,15034.5,14092.41111111111,12469.75,15465.25
7,30,15412.0,14468.277777777777,12735.25,15982.75
7,45,15734.5,14799.91111111111,12927.25,16391.25
8,0,16041.5,15093.2,13178.25,16697.0
8,15,16183.5,15280.91111111111,13476.0,16833.5
8,30,16295.0,15406.91111111111,13682.0,16978.0
8,45,16366.5,15542.366666666667,13883.0,17082.25
9,0,16391.0,15656.122222222222,14097.0,17165.25
9,15,16340.5,15731.08888888889,14281.75,17216.5
9,30,16351.5,15762.744444444445,14474.25,17221.5
9,45,16375.0,15789.68888888889,14623.25,17235.75
10,0,16309.5,15770.41111111111,14604.5,17182.5
10,15,16209.0,15727.344444444445,14500.75,17160.0
10,30,16185.5,15708.377777777778,14463.5,17151.75
10,45,16162.0,15690.244444444445,14431.75,17164.0
11,0,16108.0,15661.466666666667,14470.25,17120.25
11,15,15991.5,15626.18888888889,14410.75,17072.25
11,30,15949.0,15596.788888888888,14314.75,17067.0
11,45,15949.0,15585.244444444445,14267.75,17031.75
12,0,15852.0,15518.466666666667,14262.0,16943.5
12,15,15710.0,15444.255555555555,14292.5,16843.25
12,30,15592.5,15364.555555555555,14232.5,16731.25
12,45,15545.5,15335.622222222222,14214.0,16675.5
13,0,15587.0,15366.177777777777,14205.5,16773.0
13,15,15659.5,15395.422222222222,14233.5,16801.25
13,30,15691.5,15390.277777777777,14226.0,16805.75
13,45,15758.5,15385.544444444444,14204.5,16817.25
14,0,15769.5,15367.211111111112,14175.0,16767.0
14,15,15804.0,15373.177777777777,14160.25,16808.75
14,30,15803.0,15373.444444444445,14153.25,16807.5
14,45,15820.5,15404.844444444445,14172.0,16845.75
15,0,15840.0,15409.466666666667,14245.75,16812.0
15,15,15894.5,15458.233333333334,14259.25,16869.25
15,30,15949.0,15541.866666666667,14306.5,16976.0
15,45,15987.5,15612.777777777777,14387.25,17001.0
16,0,16027.5,15652.744444444445,14452.25,16956.75
16,15,16153.0,15780.255555555555,14608.5,17070.5
16,30,16320.0,15971.655555555555,14827.0,17187.0
16,45,16622.0,16252.1,15113.75,17444.0
17,0,16744.0,16374.333333333334,15227.5,17551.75
17,15,16912.5,16599.133333333335,15461.75,17786.25
17,30,17018.5,16736.01111111111,15564.5,17954.5
17,45,17052.5,16753.855555555554,15655.0,17859.75
18,0,16677.5,16433.18888888889,15427.0,17435.5
18,15,16647.0,16309.122222222222,15301.25,17225.75
18,30,16512.0,16208.5,15168.75,17057.0
18,45,16429.5,16129.9,15052.75,16997.5
19,0,16294.5,15977.077777777778,14953.25,16858.0
19,15,16143.0,15839.466666666667,14813.25,16697.75
19,30,16014.5,15690.144444444444,14692.75,16525.25
19,45,15923.5,15594.144444444444,14661.75,16430.75
20,0,15655.0,15360.877777777778,14545.75,16161.25
20,15,15460.0,15173.31111111111,14376.75,15946.0
20,30,15249.5,14963.555555555555,14162.75,15740.25
20,45,15047.5,14767.511111111111,13970.25,15561.25
21,0,14771.0,14522.377777777778,13756.0,15281.5
21,15,14564.5,14338.677777777777,13613.0,15055.25
21,30,14329.0,14120.777777777777,13445.75,14761.5
21,45,14100.0,13920.222222222223,13325.75,14519.5
22,0,13768.0,13646.233333333334,13063.5,14238.5
22,15,13579.5,13455.266666666666,12951.5,13983.0
22,30,13343.5,13227.68888888889,12765.25,13729.25
22,45,13105.5,13004.266666666666,12574.0,13483.25
23,0,12941.5,12827.166666666666,12329.25,13282.5
23,15,12753.5,12632.333333333334,12186.0,13067.5
23,30,12490.0,12410.922222222222,11946.0,12820.75
23,45,12260.5,12197.744444444445,11769.0,12615.5
