hour,minute,median,mean,percentile_25,percentile_75
0,0,11948.0,11932.010869565218,11530.0,12421.25
0,15,11801.0,11810.565217391304,11394.25,12256.25
0,30,11589.0,11627.619565217392,11232.25,12038.5
0,45,11385.5,11419.04347826087,11056.25,11805.25
1,0,11218.0,11232.532608695652,10887.0,11613.25
1,15,11051.5,11088.597826086956,10772.75,11471.25
1,30,10905.5,10958.978260869566,10639.0,11319.0
1,45,10826.0,10840.423913043478,10480.75,11219.25
2,0,10688.0,10716.868131868132,10370.0,11125.5
2,15,10618.0,10617.307692307691,10283.5,11075.0
2,30,10641.0,10630.241758241758,10253.5,11046.0
2,45,10573.0,10571.164835164835,10171.0,10962.5
3,0,10531.5,10523.652173913044,10170.75,10919.75
3,15,10513.5,10514.228260869566,10156.25,10896.5
3,30,10501.5,10504.934782608696,10104.0,10909.5
3,45,10481.5,10482.467391304348,10081.25,10877.75
4,0,10477.5,10480.119565217392,10062.75,10896.75
4,15,10526.5,10508.489130434782,10109.25,10939.75
4,30,10482.0,10468.717391304348,10032.25,10983.25
4,45,10549.0,10544.771739130434,10140.75,11028.5
5,0,10714.5,10618.565217391304,10213.75,11106.75
5,15,10842.5,10777.141304347826,10302.5,11290.0
5,30,11017.0,10914.728260869566,10329.75,11459.25
5,45,11229.0,11049.83695652174,10479.0,11610.25
6,0,11467.0,11230.119565217392,10590.25,11849.0
6,15,11810.5,11526.315217391304,10619.25,12278.25
6,30,12243.0,11854.95652173913,10736.5,12755.75
6,45,12597.5,12158.282608695652,10907.5,13189.75
7,0,12945.0,12465.119565217392,11163.75,13619.0
7,15,13395.0,12823.75,11510.5,14128.0
7,30,13979.0,13267.673913043478,11797.0,14667.25
7,45,14388.5,13598.54347826087,12216.0,14992.5
8,0,14684.5,13869.489130434782,12407.5,15395.75
8,15,14846.0,14068.695652173914,12678.5,15688.25
8,30,15037.0,14241.195652173914,12456.25,15898.75
8,45,15233.5,14474.728260869566,13173.75,16047.25
9,0,15321.5,14593.510869565218,13320.5,16171.25
9,15,15351.0,14625.402173913044,13365.0,16139.5
9,30,15367.0,14645.010869565218,13400.75,16025.25
9,45,15267.0,14648.282608695652,13421.0,15956.5
10,0,15200.5,14636.641304347826,13414.5,16023.5
10,15,15115.0,14563.902173913044,13428.25,15806.75
10,30,15005.0,14509.326086956522,13391.25,15716.25
10,45,14970.5,14466.402173913044,13346.75,15741.0
11,0,14985.5,14453.684782608696,13321.75,15615.0
11,15,14928.0,14440.271739130434,13330.0,15603.25
11,30,14861.5,14377.239130434782,13306.25,15467.75
11,45,14691.0,14242.217391304348,13085.0,15401.25
12,0,14652.5,14236.83695652174,13203.0,15338.0
12,15,14604.5,14163.434782608696,13181.25,15267.0
12,30,14445.0,14059.923913043478,13039.0,15163.5
12,45,14324.5,13962.282608695652,12947.0,15055.25
13,0,14352.5,13934.66304347826,12989.75,14996.25
13,15,14450.0,13967.815217391304,13015.0,15061.5
13,30,14445.5,13957.489130434782,13002.25,15087.25
13,45,14386.0,13872.173913043478,12871.5,15054.5
14,0,14337.5,13833.630434782608,12663.25,15078.25
14,15,14343.5,13907.858695652174,12848.5,15121.75
14,30,14233.5,13841.326086956522,12781.25,15081.0
14,45,14177.0,13758.673913043478,12674.0,15034.75
15,0,14210.5,13807.79347826087,12713.25,15033.75
15,15,14147.0,13790.79347826087,12656.75,14989.0
15,30,14129.0,13797.54347826087,12659.75,14987.0
15,45,14216.5,13853.902173913044,12784.0,15026.0
16,0,14147.0,13869.989130434782,12723.75,15012.5
16,15,14146.5,13882.91304347826,12754.5,15003.75
16,30,14239.5,13969.326086956522,12811.75,15046.5
16,45,14438.0,14104.923913043478,12961.0,15123.25
17,0,14549.0,14259.108695652174,13094.0,15350.75
17,15,14630.5,14373.021739130434,13298.75,15424.0
17,30,14757.5,14538.771739130434,13522.75,15515.25
17,45,14803.5,14629.08695652174,13731.25,15535.25
18,0,14719.5,14576.228260869566,13757.5,15502.75
18,15,14497.0,14401.91304347826,13537.5,15259.0
18,30,14353.5,14399.16304347826,13633.0,15175.5
18,45,14396.0,14434.576086956522,13576.75,15421.25
19,0,14361.5,14465.369565217392,13603.25,15434.25
19,15,14316.5,14431.119565217392,13574.0,15435.25
19,30,14261.0,14388.923913043478,13607.25,15510.5
19,45,14251.5,14350.58695652174,13565.5,15411.0
20,0,14247.0,14326.195652173914,13540.25,15308.25
20,15,14256.0,14302.717391304348,13468.75,15256.0
20,30,14308.0,14274.717391304348,13458.0,15282.25
20,45,14363.5,14214.108695652174,13282.75,15141.25
21,0,14334.5,14175.869565217392,13298.0,15021.0
21,15,14318.5,14125.076086956522,13191.25,14900.25
21,30,14262.5,14027.16304347826,13117.75,14710.25
21,45,14083.5,13861.141304347826,13000.25,14540.75
22,0,13911.5,13682.95652173913,12940.0,14319.0
22,15,13757.0,13512.630434782608,12863.0,14119.5
22,30,13449.5,13264.597826086956,12712.75,13788.5
22,45,13152.5,12996.423913043478,12502.5,13503.5
23,0,12949.5,12796.358695652174,12303.25,13332.5
23,15,12877.5,12681.934782608696,12195.75,13277.5
23,30,12594.0,12385.945652173914,11885.5,12987.25
23,45,12270.0,12130.597826086956,11552.0,12662.25
