hour,minute,median,mean,percentile_25,percentile_75
0,0,126.0,127.27472527472527,68.5,182.0
0,15,125.0,126.94505494505495,70.5,177.5
0,30,120.0,125.56043956043956,67.5,175.5
0,45,123.0,125.04395604395604,67.0,174.5
1,0,121.0,124.35164835164835,67.5,176.5
1,15,118.0,123.27472527472527,67.5,177.0
1,30,113.0,122.20879120879121,66.5,176.0
1,45,110.0,121.52747252747253,65.5,175.5
2,0,111.5,121.78260869565217,65.5,181.5
2,15,111.0,121.54347826086956,64.5,183.25
2,30,110.5,120.42391304347827,61.75,184.25
2,45,107.5,118.80434782608695,61.75,177.0
3,0,109.0,118.51648351648352,63.0,175.5
3,15,110.0,118.04395604395604,61.5,175.0
3,30,108.0,117.67032967032966,62.0,177.0
3,45,112.0,117.38461538461539,61.5,174.5
4,0,112.0,117.25274725274726,60.0,174.0
4,15,113.0,116.6923076923077,58.5,169.0
4,30,108.0,115.76923076923077,59.5,169.0
4,45,110.0,116.36263736263736,58.5,170.0
5,0,111.0,115.67032967032966,57.0,168.0
5,15,109.0,114.68131868131869,54.0,168.5
5,30,110.0,114.75824175824175,55.0,163.5
5,45,111.0,115.16483516483517,55.5,165.5
6,0,115.0,114.51648351648352,55.5,158.5
6,15,116.0,115.01098901098901,55.0,160.0
6,30,122.0,115.81318681318682,56.0,163.0
6,45,124.0,117.07692307692308,55.0,163.5
7,0,119.0,116.7032967032967,55.0,168.5
7,15,123.0,116.24175824175825,54.5,165.0
7,30,124.0,115.46153846153847,52.5,167.5
7,45,125.0,114.43956043956044,49.5,167.5
8,0,124.0,114.20879120879121,48.5,166.5
8,15,121.0,113.42857142857143,48.5,166.0
8,30,119.0,112.38461538461539,47.0,162.5
8,45,121.0,112.84615384615384,46.0,164.5
9,0,122.0,112.96703296703296,49.0,165.5
9,15,119.0,111.81318681318682,46.5,162.0
9,30,119.0,111.18681318681318,44.0,158.5
9,45,114.0,110.35164835164835,44.0,156.5
10,0,112.0,110.85714285714286,42.5,162.0
10,15,108.0,110.3956043956044,42.0,157.0
10,30,113.0,110.82417582417582,42.0,159.0
10,45,110.0,110.91208791208791,41.5,159.0
11,0,102.0,110.0989010989011,41.0,160.5
11,15,106.0,109.74725274725274,41.5,162.5
11,30,101.0,109.76923076923077,41.5,167.0
11,45,105.0,110.17582417582418,39.5,170.5
12,0,106.0,110.37362637362638,37.0,171.5
12,15,105.0,111.26373626373626,38.0,171.0
12,30,106.0,110.23076923076923,39.5,169.5
12,45,107.0,110.17582417582418,42.0,168.0
13,0,105.0,110.67032967032966,40.5,166.5
13,15,108.0,111.93406593406593,39.0,171.5
13,30,110.0,112.87912087912088,40.0,168.5
13,45,116.0,113.81318681318682,40.5,168.5
14,0,118.0,115.08791208791209,41.0,174.0
14,15,119.0,116.12087912087912,41.5,174.5
14,30,122.0,116.54945054945055,43.5,176.0
14,45,122.0,117.35164835164835,44.5,180.5
15,0,118.0,117.18681318681318,46.0,178.5
15,15,122.0,117.28571428571429,48.5,179.0
15,30,122.0,118.97802197802197,51.0,180.5
15,45,119.0,118.83516483516483,54.0,180.0
16,0,122.0,119.74725274725274,54.5,183.5
16,15,128.0,120.35164835164835,57.0,182.0
16,30,127.0,121.31868131868131,58.0,182.5
16,45,125.0,121.89010989010988,60.0,182.5
17,0,124.0,121.91208791208791,61.0,182.5
17,15,125.0,122.38461538461539,64.0,179.0
17,30,124.0,123.78021978021978,66.0,181.5
17,45,126.0,124.4065934065934,67.0,182.0
18,0,125.0,125.16483516483517,68.5,181.0
18,15,127.0,125.63736263736264,71.5,179.5
18,30,123.0,125.54945054945055,71.5,175.5
18,45,132.0,125.42857142857143,73.5,174.0
19,0,129.0,124.71428571428571,75.0,169.5
19,15,124.0,125.45054945054945,75.5,169.5
19,30,124.0,125.32967032967034,77.0,168.0
19,45,126.0,125.18681318681318,79.5,163.5
20,0,122.0,125.23076923076923,82.5,170.0
20,15,122.0,126.05494505494505,82.5,168.5
20,30,124.0,126.13186813186813,82.5,172.0
20,45,121.0,126.12087912087912,82.0,171.0
21,0,126.0,125.63736263736264,82.0,170.5
21,15,124.0,126.38461538461539,77.0,171.0
21,30,127.0,126.31868131868131,75.0,169.5
21,45,126.0,126.64835164835165,77.0,168.0
22,0,124.0,127.87912087912088,80.5,173.5
22,15,124.0,128.3846153846154,81.0,175.0
22,30,125.0,128.6153846153846,80.5,175.5
22,45,127.0,128.71428571428572,81.5,170.5
23,0,129.0,129.1978021978022,78.5,174.5
23,15,127.0,128.8021978021978,78.5,179.0
23,30,126.0,127.71428571428571,80.5,175.0
23,45,123.0,126.3076923076923,78.5,175.5
