hour,minute,median,mean,percentile_25,percentile_75
0,0,11144.0,11104.402173913044,10814.25,11312.25
0,15,10990.0,10970.5,10695.25,11170.0
0,30,10840.5,10828.347826086956,10545.0,11010.0
0,45,10713.5,10692.402173913044,10429.75,10862.0
1,0,10588.0,10581.597826086956,10319.5,10747.0
1,15,10490.5,10494.108695652174,10223.75,10666.5
1,30,10381.5,10403.130434782608,10126.5,10573.75
1,45,10299.0,10330.108695652174,10067.25,10510.25
2,0,10250.0,10295.351648351649,10024.5,10483.5
2,15,10196.0,10258.362637362638,9961.5,10467.0
2,30,10165.0,10214.0,9938.0,10424.0
2,45,10143.0,10183.043956043955,9902.0,10405.5
3,0,10133.5,10167.467391304348,9902.0,10427.25
3,15,10113.0,10151.16304347826,9866.25,10400.75
3,30,10106.0,10136.097826086956,9840.5,10381.25
3,45,10102.0,10120.41304347826,9809.0,10356.25
4,0,10124.0,10149.423913043478,9832.75,10420.75
4,15,10141.5,10163.423913043478,9838.25,10426.75
4,30,10142.5,10178.83695652174,9836.5,10432.25
4,45,10152.5,10200.554347826086,9855.75,10467.75
5,0,10244.0,10293.826086956522,9916.5,10572.25
5,15,10304.0,10359.097826086956,10023.75,10656.25
5,30,10420.5,10439.608695652174,10077.0,10816.0
5,45,10543.5,10541.184782608696,10110.25,11032.75
6,0,10789.0,10777.141304347826,10249.75,11352.5
6,15,10973.5,10944.271739130434,10324.25,11534.75
6,30,11107.0,11075.380434782608,10406.0,11689.75
6,45,11247.0,11203.16304347826,10371.0,11881.5
7,0,11513.0,11424.08695652174,10420.5,12163.25
7,15,11664.0,11573.521739130434,10434.5,12321.25
7,30,11859.5,11722.989130434782,10427.0,12560.75
7,45,12015.5,11847.358695652174,10414.0,12664.75
8,0,12127.5,11954.554347826086,10406.0,12710.25
8,15,12165.0,11992.83695652174,10511.25,12732.0
8,30,12174.0,12047.510869565218,10629.0,12812.25
8,45,12150.5,12059.076086956522,10706.5,12891.0
9,0,12108.5,12013.717391304348,10613.75,12902.75
9,15,11979.5,11950.152173913044,10550.0,12799.5
9,30,11869.5,11879.315217391304,10610.0,12629.25
9,45,11738.0,11813.173913043478,10561.25,12528.75
10,0,11609.5,11721.891304347826,10570.0,12424.25
10,15,11442.0,11611.380434782608,10497.0,12405.0
10,30,11328.5,11531.826086956522,10503.0,12373.0
10,45,11217.0,11451.29347826087,10549.5,12361.25
11,0,11097.5,11360.0,10572.0,12305.75
11,15,10977.5,11280.326086956522,10461.5,12274.0
11,30,10907.0,11226.565217391304,10396.75,12283.0
11,45,10902.5,11210.75,10386.0,12306.5
12,0,10869.5,11179.434782608696,10364.25,12238.75
12,15,10795.0,11110.054347826086,10284.5,12213.0
12,30,10662.5,11019.239130434782,10158.0,12119.25
12,45,10535.0,10954.467391304348,10072.0,12078.0
13,0,10512.5,10941.25,10021.75,12137.5
13,15,10528.5,10933.489130434782,10030.5,12144.0
13,30,10504.0,10908.847826086956,10021.25,12143.0
13,45,10519.0,10891.728260869566,9972.5,12111.5
14,0,10504.5,10874.228260869566,9946.25,12011.0
14,15,10583.0,10883.489130434782,9903.0,12004.0
14,30,10615.0,10890.673913043478,9869.0,12007.5
14,45,10635.5,10915.95652173913,9943.0,12030.75
15,0,10615.5,10925.5,9899.5,12015.75
15,15,10647.5,10965.967391304348,9832.5,12034.5
15,30,10744.0,11024.097826086956,9926.0,12035.5
15,45,10832.0,11090.402173913044,10028.0,12043.25
16,0,10933.0,11179.91304347826,10146.0,12062.5
16,15,10993.5,11293.902173913044,10299.5,12161.5
16,30,11144.5,11462.521739130434,10470.5,12269.5
16,45,11423.0,11718.423913043478,10749.5,12505.0
17,0,11683.0,11978.141304347826,11053.0,12744.0
17,15,11960.0,12280.021739130434,11376.75,13132.5
17,30,12176.0,12528.782608695652,11617.25,13431.25
17,45,12366.0,12713.79347826087,11817.75,13641.75
18,0,12325.5,12692.630434782608,11849.0,13644.25
18,15,12295.0,12703.152173913044,11876.5,13657.75
18,30,12358.5,12753.826086956522,11933.75,13642.5
18,45,12476.0,12851.684782608696,12047.25,13790.5
19,0,12473.0,12887.097826086956,12062.0,13940.0
19,15,12530.0,12928.826086956522,12060.75,13933.0
19,30,12592.5,12951.684782608696,12072.75,13898.75
19,45,12685.5,13001.326086956522,12122.0,13825.75
20,0,12668.0,12939.652173913044,12081.25,13631.5
20,15,12692.0,12904.978260869566,12072.75,13503.25
20,30,12729.5,12889.141304347826,12283.0,13496.5
20,45,12719.5,12846.217391304348,12261.25,13360.25
21,0,12731.5,12762.391304347826,12245.75,13192.0
21,15,12722.5,12696.641304347826,12186.25,13025.25
21,30,12640.5,12601.608695652174,12087.0,12903.5
21,45,12508.0,12492.108695652174,12037.0,12763.0
22,0,12373.5,12349.95652173913,11992.25,12629.0
22,15,12245.5,12218.141304347826,11854.25,12487.5
22,30,12082.5,12051.5,11695.5,12302.0
22,45,11911.5,11885.065217391304,11544.0,12135.0
23,0,11819.5,11766.195652173914,11414.0,12040.25
23,15,11663.0,11610.282608695652,11268.75,11867.0
23,30,11484.0,11433.239130434782,11124.75,11672.5
23,45,11285.0,11253.565217391304,10975.25,11479.25
