hour,minute,median,mean,percentile_25,percentile_75
0,0,750.0,588.7472527472528,406.5,807.0
0,15,750.0,588.1428571428571,412.5,806.5
0,30,749.0,587.3076923076923,398.0,806.0
0,45,744.0,586.3186813186813,393.0,805.5
1,0,739.0,585.5274725274726,387.5,805.5
1,15,735.0,584.8901098901099,379.5,804.5
1,30,728.0,584.7252747252747,385.0,804.0
1,45,722.0,584.4725274725274,377.0,802.5
2,0,717.0,584.2637362637363,365.0,799.0
2,15,711.0,584.032967032967,356.0,798.5
2,30,706.0,583.8461538461538,342.0,797.0
2,45,709.0,583.5384615384615,358.0,794.5
3,0,706.0,583.4615384615385,362.0,793.5
3,15,699.0,582.8461538461538,352.5,794.5
3,30,702.0,581.978021978022,341.5,795.0
3,45,706.0,581.0989010989011,343.0,794.0
4,0,703.0,580.1978021978022,346.5,792.5
4,15,701.0,579.5714285714286,349.5,791.0
4,30,696.0,579.021978021978,351.5,790.5
4,45,706.0,578.4725274725274,354.0,790.0
5,0,705.0,577.9560439560439,347.0,789.5
5,15,700.0,577.0,327.0,789.5
5,30,698.0,575.3516483516484,336.0,789.0
5,45,696.0,573.8131868131868,353.0,789.0
6,0,694.0,572.1978021978022,370.5,788.5
6,15,692.0,571.6263736263736,379.5,789.0
6,30,690.0,571.7472527472528,366.0,790.0
6,45,688.0,571.934065934066,367.5,790.0
7,0,695.0,572.0879120879121,357.0,791.0
7,15,697.0,572.4505494505495,360.5,791.0
7,30,697.0,572.989010989011,356.0,791.0
7,45,696.0,573.5714285714286,352.0,791.5
8,0,694.0,574.054945054945,348.0,792.5
8,15,696.0,574.6373626373627,359.5,792.0
8,30,697.0,575.3516483516484,377.5,790.5
8,45,697.0,575.989010989011,395.5,789.5
9,0,695.0,576.6813186813187,413.0,788.5
9,15,684.0,576.945054945055,421.5,788.0
9,30,688.0,576.934065934066,422.0,787.5
9,45,682.0,576.8021978021978,421.0,787.0
10,0,687.0,576.6703296703297,418.5,787.0
10,15,687.0,576.9560439560439,417.0,786.5
10,30,685.0,577.6153846153846,418.0,787.0
10,45,682.0,578.3186813186813,414.5,788.0
11,0,680.0,579.010989010989,414.0,790.0
11,15,677.0,579.2197802197802,413.0,790.5
11,30,676.0,579.032967032967,411.5,791.5
11,45,674.0,578.6923076923077,412.5,792.0
12,0,674.0,578.5274725274726,414.0,793.5
12,15,682.0,578.7912087912088,414.5,793.0
12,30,690.0,579.5494505494505,421.5,794.0
12,45,684.0,580.2197802197802,414.0,795.0
13,0,689.0,581.021978021978,414.0,794.0
13,15,700.0,581.3516483516484,404.0,795.0
13,30,702.0,581.2087912087912,391.0,796.0
13,45,699.0,580.989010989011,393.5,797.0
14,0,698.0,580.8351648351648,384.0,798.0
14,15,689.0,581.0439560439561,378.5,800.0
14,30,696.0,581.6923076923077,375.5,801.5
14,45,702.0,582.3076923076923,371.5,802.5
15,0,702.0,582.9230769230769,368.5,803.0
15,15,708.0,584.3516483516484,372.0,803.5
15,30,720.0,586.7362637362637,383.5,803.5
15,45,721.0,589.1208791208791,400.0,803.5
16,0,719.0,591.5274725274726,417.0,804.0
16,15,716.0,593.0769230769231,439.5,803.0
16,30,726.0,593.7472527472528,451.0,803.0
16,45,719.0,594.5054945054945,465.0,802.5
17,0,722.0,595.2087912087912,467.0,803.0
17,15,735.0,595.8571428571429,456.5,803.0
17,30,729.0,596.2527472527472,436.5,802.5
17,45,719.0,596.6483516483516,416.5,803.0
18,0,716.0,597.010989010989,412.5,803.0
18,15,726.0,597.5274725274726,423.0,803.0
18,30,733.0,598.2087912087912,429.0,802.5
18,45,737.0,598.8461538461538,444.0,802.5
19,0,739.0,599.4615384615385,445.0,802.5
19,15,738.0,600.2857142857143,440.5,805.0
19,30,739.0,601.3076923076923,433.0,807.5
19,45,738.0,602.3626373626373,437.5,809.0
20,0,737.0,603.2747252747253,456.5,810.5
20,15,738.0,603.4945054945055,463.5,808.5
20,30,737.0,602.989010989011,462.0,805.0
20,45,736.0,602.5384615384615,456.0,804.5
21,0,735.0,602.010989010989,448.5,805.5
21,15,737.0,600.989010989011,439.0,806.0
21,30,739.0,599.5274725274726,417.0,806.5
21,45,740.0,598.1208791208791,393.5,807.0
22,0,739.0,596.6263736263736,370.0,806.0
22,15,740.0,595.6813186813187,360.5,806.5
22,30,743.0,595.021978021978,364.5,806.0
22,45,745.0,594.4175824175824,372.5,805.5
23,0,748.0,593.9120879120879,372.0,806.0
23,15,749.0,593.3516483516484,374.0,806.5
23,30,751.0,592.9120879120879,387.0,806.5
23,45,752.0,592.3736263736264,385.0,805.5
