hour,minute,median,mean,percentile_25,percentile_75
0,0,525.0,492.95604395604397,168.0,747.5
0,15,530.0,492.032967032967,175.0,750.5
0,30,533.0,491.0879120879121,175.5,747.0
0,45,540.0,490.1098901098901,182.0,749.5
1,0,547.0,489.2197802197802,185.0,751.5
1,15,549.0,488.7692307692308,173.0,757.5
1,30,537.0,488.7692307692308,163.0,760.5
1,45,537.0,488.8791208791209,154.5,760.0
2,0,534.0,493.45652173913044,152.0,764.25
2,15,538.0,493.0,149.75,767.0
2,30,547.0,492.0869565217391,151.25,769.75
2,45,538.5,491.14130434782606,152.75,772.5
3,0,530.0,485.64835164835165,152.5,767.0
3,15,542.0,485.35164835164835,157.5,768.5
3,30,543.0,485.65934065934067,165.5,765.5
3,45,536.0,485.8241758241758,162.5,762.5
4,0,531.0,486.0769230769231,167.0,771.0
4,15,540.0,486.64835164835165,171.5,776.0
4,30,547.0,487.46153846153845,175.5,776.0
4,45,555.0,488.2087912087912,179.5,776.0
5,0,562.0,488.97802197802196,184.5,777.5
5,15,564.0,489.5274725274725,191.0,775.5
5,30,562.0,489.72527472527474,193.0,765.0
5,45,559.0,490.0,188.5,763.5
6,0,552.0,490.2087912087912,181.5,763.5
6,15,551.0,489.7692307692308,178.5,769.0
6,30,542.0,488.6373626373626,173.0,781.0
6,45,533.0,487.57142857142856,167.5,788.5
7,0,530.0,486.46153846153845,165.5,792.5
7,15,525.0,485.35164835164835,163.0,797.5
7,30,524.0,484.27472527472526,171.0,802.0
7,45,527.0,483.24175824175825,168.0,801.0
8,0,524.0,482.13186813186815,172.5,803.5
8,15,522.0,480.97802197802196,181.5,807.0
8,30,530.0,479.7802197802198,190.5,808.5
8,45,534.0,478.4725274725275,189.0,809.0
9,0,532.0,477.2087912087912,185.0,809.5
9,15,526.0,476.64835164835165,179.0,806.0
9,30,519.0,476.6373626373626,174.0,798.5
9,45,520.0,476.57142857142856,175.5,795.5
10,0,529.0,476.6043956043956,175.5,799.5
10,15,539.0,476.7142857142857,171.0,795.5
10,30,540.0,477.15384615384613,166.0,793.5
10,45,543.0,477.4065934065934,160.5,797.0
11,0,544.0,477.83516483516485,160.0,796.5
11,15,531.0,478.2197802197802,160.0,796.0
11,30,514.0,478.75824175824175,161.0,796.0
11,45,511.0,479.16483516483515,167.5,797.0
12,0,501.0,479.7032967032967,168.0,802.0
12,15,502.0,480.43956043956047,168.5,801.0
12,30,492.0,481.4945054945055,173.0,801.5
12,45,493.0,482.57142857142856,174.5,805.5
13,0,505.0,483.57142857142856,176.5,810.5
13,15,504.0,484.8901098901099,180.0,813.0
13,30,516.0,486.4175824175824,194.0,813.0
13,45,515.0,487.989010989011,195.0,812.0
14,0,521.0,489.4835164835165,196.0,812.0
14,15,517.0,490.35164835164835,200.0,807.5
14,30,509.0,490.5934065934066,207.0,794.5
14,45,501.0,490.7692307692308,214.5,790.0
15,0,499.0,490.9340659340659,218.0,788.5
15,15,491.0,492.1978021978022,217.5,787.0
15,30,495.0,494.43956043956047,211.5,794.0
15,45,496.0,496.7912087912088,207.0,802.5
16,0,500.0,499.0,204.5,808.5
16,15,516.0,501.0769230769231,200.5,810.5
16,30,537.0,502.8791208791209,206.0,811.0
16,45,558.0,504.74725274725273,206.0,809.5
17,0,551.0,506.53846153846155,195.0,810.0
17,15,522.0,508.38461538461536,180.5,814.0
17,30,524.0,510.04395604395603,172.0,805.5
17,45,540.0,511.7802197802198,172.0,803.0
18,0,535.0,513.5164835164835,172.0,799.0
18,15,549.0,515.0,177.0,791.0
18,30,532.0,516.4945054945055,180.0,789.5
18,45,549.0,517.8021978021978,182.5,795.0
19,0,568.0,519.2087912087912,185.5,795.5
19,15,566.0,520.065934065934,189.5,792.0
19,30,582.0,520.3296703296703,192.0,785.5
19,45,594.0,520.6153846153846,194.5,780.0
20,0,590.0,520.8571428571429,197.0,776.0
20,15,589.0,520.1648351648352,199.0,770.5
20,30,596.0,518.3846153846154,199.0,764.0
20,45,588.0,516.5824175824176,200.0,754.5
21,0,600.0,514.8351648351648,199.5,751.0
21,15,610.0,513.1978021978022,197.0,750.5
21,30,599.0,511.6703296703297,191.5,755.5
21,45,586.0,510.14285714285717,192.5,760.0
22,0,588.0,508.64835164835165,193.5,765.5
22,15,581.0,507.6703296703297,192.5,761.0
22,30,574.0,507.2637362637363,196.5,760.0
22,45,570.0,506.95604395604397,200.5,763.5
23,0,568.0,506.57142857142856,203.5,757.5
23,15,563.0,506.1098901098901,202.0,755.0
23,30,559.0,505.4835164835165,199.0,748.5
23,45,555.0,505.0,196.0,744.5
