hour,minute,median,mean,percentile_25,percentile_75
0,0,12017.0,11997.736263736264,11550.0,12440.0
0,15,11863.0,11859.45054945055,11424.5,12267.0
0,30,11713.0,11675.10989010989,11291.5,12048.5
0,45,11530.0,11477.714285714286,11131.0,11866.5
1,0,11317.0,11299.736263736264,10999.0,11692.0
1,15,11161.0,11168.582417582418,10903.5,11544.0
1,30,11057.0,11046.34065934066,10799.5,11404.0
1,45,10911.0,10930.703296703297,10641.5,11288.5
2,0,10830.5,10839.771739130434,10466.0,11166.75
2,15,10822.5,10817.902173913044,10517.5,11109.75
2,30,10792.0,10789.717391304348,10510.0,11049.75
2,45,10738.5,10741.66304347826,10450.75,11002.25
3,0,10693.0,10729.934065934065,10446.0,10975.5
3,15,10691.0,10736.714285714286,10451.0,10995.0
3,30,10680.0,10726.516483516483,10454.0,10987.0
3,45,10652.0,10701.967032967033,10430.5,10958.5
4,0,10685.0,10703.978021978022,10441.5,10967.5
4,15,10729.0,10736.835164835165,10448.0,10977.5
4,30,10750.0,10764.560439560439,10465.0,10994.5
4,45,10792.0,10797.032967032967,10488.5,11041.5
5,0,10880.0,10868.472527472528,10535.5,11134.5
5,15,11020.0,10989.23076923077,10660.5,11318.5
5,30,11184.0,11142.516483516483,10786.0,11516.5
5,45,11413.0,11318.483516483517,10907.5,11761.5
6,0,11744.0,11571.131868131868,11077.0,12090.5
6,15,12184.0,11905.703296703297,11185.0,12534.0
6,30,12631.0,12254.516483516483,11275.0,12923.5
6,45,13045.0,12591.208791208792,11435.5,13318.0
7,0,13541.0,12969.494505494506,11584.0,13873.0
7,15,14100.0,13405.923076923076,11838.0,14409.5
7,30,14536.0,13801.593406593407,12142.0,14911.5
7,45,14864.0,14084.23076923077,12405.0,15297.0
8,0,15074.0,14278.747252747253,12588.5,15515.0
8,15,15197.0,14425.527472527472,12756.0,15722.0
8,30,15386.0,14575.791208791208,12991.0,15914.5
8,45,15482.0,14626.758241758242,12566.0,16022.0
9,0,15566.0,14773.274725274725,13307.5,16127.5
9,15,15485.0,14773.274725274725,13454.0,16168.0
9,30,15356.0,14696.197802197803,13411.5,16107.0
9,45,15307.0,14662.45054945055,13609.5,16053.0
10,0,15215.0,14587.329670329671,13562.5,15955.5
10,15,15024.0,14473.692307692309,13433.5,15843.0
10,30,14926.0,14352.362637362638,13246.5,15775.5
10,45,14781.0,14257.846153846154,13114.5,15690.0
11,0,14632.0,14179.164835164835,13000.0,15600.0
11,15,14598.0,14111.813186813188,12904.5,15559.5
11,30,14462.0,14034.802197802197,12839.5,15469.0
11,45,14305.0,13932.42857142857,12728.0,15361.5
12,0,14299.0,13890.89010989011,12622.5,15285.5
12,15,14140.0,13798.23076923077,12541.5,15167.0
12,30,14006.0,13700.054945054944,12442.0,15075.5
12,45,13942.0,13634.989010989011,12380.5,15017.0
13,0,13939.0,13662.208791208792,12350.0,15101.0
13,15,14050.0,13668.714285714286,12373.0,15257.0
13,30,14063.0,13712.0,12394.0,15307.5
13,45,14078.0,13710.186813186812,12408.0,15283.5
14,0,13817.0,13654.714285714286,12031.5,15153.0
14,15,13777.0,13681.670329670329,11980.0,15346.5
14,30,14112.0,13739.461538461539,12524.5,15332.5
14,45,14096.0,13764.0,12594.5,15321.5
15,0,14127.0,13724.087912087913,11819.0,15341.0
15,15,14165.0,13846.791208791208,12746.5,15239.0
15,30,14084.0,13907.373626373626,12894.0,15320.5
15,45,14329.0,14061.439560439561,12968.0,15515.5
16,0,14420.0,14130.516483516483,13022.5,15485.5
16,15,14540.0,14229.241758241758,13111.0,15590.0
16,30,14657.0,14360.45054945055,13249.5,15700.5
16,45,14796.0,14512.043956043955,13354.0,15840.0
17,0,14846.0,14651.296703296703,13420.0,15982.5
17,15,15059.0,14887.736263736264,13725.0,16105.0
17,30,15355.0,15127.021978021978,13954.5,16252.5
17,45,15402.0,15222.912087912087,14147.5,16282.0
18,0,15254.0,15124.373626373626,14193.5,16137.5
18,15,15064.0,14916.714285714286,13986.0,15849.5
18,30,15003.0,14850.307692307691,13854.5,15728.0
18,45,14969.0,14846.76923076923,13837.5,15694.0
19,0,14940.0,14855.593406593407,13848.0,15714.0
19,15,14940.0,14838.263736263736,13864.0,15785.0
19,30,15044.0,14843.670329670329,13866.5,15818.0
19,45,15170.0,14854.637362637362,13815.5,15828.0
20,0,15250.0,14846.34065934066,13761.5,15704.0
20,15,15142.0,14796.87912087912,13720.0,15671.0
20,30,15082.0,14723.505494505494,13684.5,15496.0
20,45,14956.0,14591.45054945055,13511.5,15400.0
21,0,14839.0,14465.043956043955,13433.5,15255.0
21,15,14640.0,14337.494505494506,13414.5,15121.0
21,30,14466.0,14136.78021978022,13355.5,14894.5
21,45,14136.0,13912.868131868132,13238.5,14592.0
22,0,13861.0,13710.45054945055,13090.5,14356.5
22,15,13637.0,13536.307692307691,12987.0,14137.5
22,30,13314.0,13302.956043956045,12854.0,13882.5
22,45,13016.0,13037.23076923077,12588.0,13577.5
23,0,12815.0,12851.813186813188,12399.5,13360.0
23,15,12666.0,12714.087912087913,12277.0,13197.5
23,30,12467.0,12477.967032967033,12034.5,12940.0
23,45,12177.0,12219.439560439561,11805.5,12668.0
