hour,minute,median,mean,percentile_25,percentile_75
0,0,12708.5,12729.29347826087,12396.5,13039.25
0,15,12554.5,12586.021739130434,12305.0,12901.5
0,30,12390.5,12442.66304347826,12178.0,12745.25
0,45,12245.5,12292.945652173914,12024.75,12590.75
1,0,12117.5,12162.217391304348,11890.5,12460.0
1,15,12022.0,12049.45652173913,11787.0,12352.25
1,30,11911.0,11950.271739130434,11680.0,12233.5
1,45,11829.5,11855.119565217392,11569.5,12147.5
2,0,11755.5,11781.423913043478,11494.0,12068.25
2,15,11703.0,11728.010869565218,11437.75,12021.75
2,30,11657.5,11683.130434782608,11393.5,11980.25
2,45,11615.5,11638.16304347826,11372.75,11933.25
3,0,11585.5,11607.41304347826,11352.0,11898.75
3,15,11550.0,11581.760869565218,11328.75,11875.0
3,30,11503.0,11550.369565217392,11296.5,11842.25
3,45,11473.5,11524.673913043478,11268.0,11809.75
4,0,11468.5,11512.108695652174,11243.75,11807.0
4,15,11478.5,11513.880434782608,11255.25,11813.0
4,30,11490.0,11518.282608695652,11258.0,11798.0
4,45,11498.0,11521.0,11259.5,11804.75
5,0,11534.0,11536.902173913044,11242.25,11807.0
5,15,11558.0,11554.315217391304,11237.25,11853.0
5,30,11590.0,11566.152173913044,11238.75,11889.0
5,45,11628.0,11602.021739130434,11232.0,11955.25
6,0,11739.5,11679.391304347826,11305.25,12000.5
6,15,11898.5,11786.565217391304,11464.75,12174.75
6,30,12043.5,11878.239130434782,11541.75,12316.0
6,45,12152.0,11933.66304347826,11565.75,12400.25
7,0,12311.0,11983.891304347826,11502.75,12497.75
7,15,12418.0,12049.380434782608,11519.25,12666.75
7,30,12548.0,12118.097826086956,11529.75,12853.5
7,45,12621.0,12141.869565217392,11512.5,12998.0
8,0,12635.5,12127.565217391304,11433.5,13081.5
8,15,12589.0,12084.847826086956,11287.5,13068.75
8,30,12517.5,12053.782608695652,11159.75,13059.5
8,45,12451.5,12022.108695652174,11037.0,13041.75
9,0,12374.0,11969.804347826086,10912.25,12978.0
9,15,12281.0,11882.33695652174,10840.25,12892.5
9,30,12116.5,11760.608695652174,10710.25,12758.25
9,45,11962.0,11648.521739130434,10646.25,12644.5
10,0,11814.0,11544.119565217392,10604.75,12526.25
10,15,11716.0,11425.239130434782,10521.0,12410.5
10,30,11570.5,11298.402173913044,10423.25,12319.25
10,45,11469.0,11196.5,10342.75,12202.75
11,0,11360.5,11103.0,10287.75,12085.0
11,15,11263.0,11004.097826086956,10259.0,11998.25
11,30,11164.0,10909.79347826087,10181.25,11891.5
11,45,11090.5,10851.0,10118.75,11845.5
12,0,11049.0,10805.141304347826,10073.75,11772.0
12,15,10954.5,10743.902173913044,10005.75,11676.0
12,30,10873.0,10627.489130434782,9810.0,11611.25
12,45,10819.5,10585.826086956522,9887.75,11582.25
13,0,10805.0,10555.04347826087,9863.0,11591.75
13,15,10790.0,10550.33695652174,9830.25,11626.75
13,30,10754.5,10535.173913043478,9755.75,11637.75
13,45,10762.0,10512.782608695652,9706.75,11629.25
14,0,10690.5,10453.945652173914,9661.0,11420.5
14,15,10766.0,10499.989130434782,9649.75,11471.25
14,30,10755.5,10509.467391304348,9673.75,11474.25
14,45,10728.5,10523.489130434782,9680.75,11512.5
15,0,10738.5,10545.391304347826,9705.5,11581.75
15,15,10715.5,10537.728260869566,9759.0,11582.5
15,30,10748.0,10551.195652173914,9587.0,11630.25
15,45,10970.5,10704.173913043478,9861.0,11725.25
16,0,11029.0,10776.478260869566,9959.75,11783.0
16,15,11112.0,10881.195652173914,10052.0,11892.75
16,30,11233.5,11024.054347826086,10241.75,12026.25
16,45,11432.0,11213.771739130434,10437.75,12236.25
17,0,11637.0,11447.945652173914,10684.0,12500.25
17,15,11865.5,11711.032608695652,10954.75,12771.5
17,30,12126.5,11974.29347826087,11206.75,12992.75
17,45,12296.5,12182.91304347826,11424.25,13145.75
18,0,12392.5,12278.076086956522,11564.25,13201.25
18,15,12436.5,12311.847826086956,11637.5,13097.25
18,30,12503.5,12392.434782608696,11733.25,13103.75
18,45,12616.5,12505.58695652174,11846.75,13198.25
19,0,12734.5,12639.434782608696,12010.75,13263.0
19,15,12889.5,12798.83695652174,12174.5,13387.25
19,30,13022.0,12943.923913043478,12344.25,13485.0
19,45,13151.0,13068.29347826087,12506.0,13573.5
20,0,13280.5,13181.282608695652,12690.0,13642.75
20,15,13383.0,13289.282608695652,12850.0,13727.5
20,30,13426.0,13371.54347826087,12987.75,13761.0
20,45,13469.5,13413.717391304348,13019.75,13775.75
21,0,13456.0,13434.369565217392,13033.0,13801.25
21,15,13455.0,13462.652173913044,13045.5,13844.25
21,30,13455.0,13479.521739130434,13043.0,13795.0
21,45,13480.0,13486.45652173913,13023.0,13846.0
22,0,13512.0,13510.91304347826,13052.75,13884.25
22,15,13546.0,13540.739130434782,13131.0,13931.5
22,30,13508.0,13514.380434782608,13124.75,13897.75
22,45,13385.0,13411.673913043478,13032.0,13785.5
23,0,13295.0,13318.91304347826,12931.75,13676.25
23,15,13214.5,13234.29347826087,12884.25,13607.5
23,30,13075.5,13095.58695652174,12773.0,13459.5
23,45,12895.5,12928.271739130434,12616.75,13282.25
