hour,minute,median,mean,percentile_25,percentile_75
0,0,844.5,1032.5,363.25,1551.5
0,15,859.5,1029.9555555555555,354.0,1550.25
0,30,848.0,1026.9888888888888,350.5,1535.25
0,45,846.0,1023.8222222222222,353.0,1526.0
1,0,845.5,1020.7111111111111,355.0,1534.75
1,15,858.5,1018.8777777777777,348.25,1526.0
1,30,859.5,1017.8666666666667,337.0,1511.5
1,45,840.0,1017.2,327.25,1496.75
2,0,849.0,1016.2666666666667,315.75,1486.75
2,15,871.0,1016.0555555555555,312.25,1477.75
2,30,870.0,1016.4333333333333,298.0,1484.0
2,45,873.5,1016.8444444444444,299.75,1493.5
3,0,877.5,1017.3888888888889,309.0,1486.5
3,15,878.0,1017.5555555555555,306.0,1473.75
3,30,873.0,1017.0666666666667,294.5,1445.5
3,45,869.0,1016.6555555555556,282.75,1415.5
4,0,863.5,1015.9555555555555,276.25,1416.75
4,15,863.0,1015.2444444444444,278.75,1448.75
4,30,868.0,1013.5,284.0,1468.0
4,45,889.5,1012.2444444444444,293.0,1491.5
5,0,910.0,1010.6111111111111,296.0,1469.75
5,15,903.0,1005.7777777777778,292.25,1456.75
5,30,852.0,997.6666666666666,304.5,1435.5
5,45,808.0,989.3777777777777,315.25,1406.0
6,0,786.5,981.0,326.0,1387.0
6,15,787.5,975.3888888888889,325.25,1353.25
6,30,790.5,972.0888888888888,319.0,1353.5
6,45,793.0,969.1888888888889,315.0,1331.0
7,0,796.0,965.8222222222222,307.75,1321.0
7,15,804.0,962.7444444444444,313.25,1331.25
7,30,791.5,959.3111111111111,320.0,1350.5
7,45,816.5,955.8333333333334,315.5,1378.0
8,0,798.5,952.5333333333333,322.5,1384.25
8,15,782.5,951.1444444444444,323.0,1385.75
8,30,782.5,951.5,317.5,1401.0
8,45,784.0,951.7888888888889,328.0,1405.25
9,0,783.5,952.3333333333334,331.25,1406.5
9,15,780.5,953.5777777777778,315.0,1402.25
9,30,778.5,955.2888888888889,298.5,1406.0
9,45,789.0,957.3444444444444,279.75,1410.75
10,0,775.5,959.1111111111111,281.0,1413.25
10,15,762.0,961.8,269.25,1444.25
10,30,762.0,964.7333333333333,256.25,1477.75
10,45,749.5,967.8333333333334,256.75,1494.0
11,0,744.5,971.0444444444445,255.5,1507.75
11,15,738.5,973.7666666666667,260.75,1526.5
11,30,757.0,976.6444444444444,269.25,1540.5
11,45,783.5,979.5111111111111,281.25,1544.5
12,0,784.5,982.2888888888889,294.25,1571.75
12,15,785.0,982.7222222222222,301.25,1582.25
12,30,786.5,980.9111111111112,299.0,1564.25
12,45,774.0,979.1777777777778,300.25,1548.0
13,0,753.5,977.3666666666667,292.25,1545.0
13,15,765.0,975.0444444444445,286.0,1529.25
13,30,776.5,972.4666666666667,286.5,1513.5
13,45,786.0,969.6888888888889,288.0,1501.25
14,0,806.5,967.2333333333333,283.75,1491.5
14,15,828.0,964.0666666666667,290.25,1472.0
14,30,836.5,961.0222222222222,293.0,1439.25
14,45,843.0,957.9444444444445,284.5,1439.75
15,0,848.0,955.1666666666666,260.5,1441.5
15,15,842.5,956.0777777777778,262.5,1435.25
15,30,849.5,960.8555555555556,274.0,1394.0
15,45,875.5,965.7666666666667,284.75,1386.5
16,0,882.5,970.5444444444445,298.0,1381.75
16,15,883.0,977.8333333333334,312.5,1382.5
16,30,911.5,986.9333333333333,327.25,1392.5
16,45,951.0,996.3555555555556,335.25,1411.25
17,0,992.0,1005.7444444444444,344.75,1422.75
17,15,1000.0,1016.0666666666667,347.25,1406.0
17,30,997.5,1027.1666666666667,348.25,1398.75
17,45,997.0,1038.5777777777778,355.25,1440.25
18,0,1005.0,1049.5666666666666,368.25,1497.5
18,15,1015.0,1055.2888888888888,375.25,1492.0
18,30,1011.5,1055.7888888888888,379.75,1536.0
18,45,994.0,1056.1333333333334,384.25,1539.5
19,0,989.5,1056.611111111111,386.25,1568.25
19,15,965.0,1056.9666666666667,386.5,1553.25
19,30,939.0,1057.9,379.0,1568.75
19,45,958.5,1058.588888888889,369.75,1594.5
20,0,944.0,1059.3555555555556,378.0,1619.5
20,15,954.5,1060.6555555555556,390.5,1641.0
20,30,928.5,1062.6333333333334,394.0,1593.5
20,45,915.5,1064.3333333333333,392.0,1585.75
21,0,904.0,1065.8444444444444,387.5,1599.25
21,15,903.5,1064.2222222222222,384.5,1609.25
21,30,915.5,1059.0555555555557,393.0,1616.5
21,45,931.0,1053.911111111111,401.5,1625.5
22,0,930.0,1048.7777777777778,402.75,1633.25
22,15,891.0,1042.9333333333334,400.25,1644.5
22,30,866.5,1036.388888888889,371.0,1639.25
22,45,856.5,1030.0555555555557,364.5,1635.0
23,0,835.5,1023.5,360.75,1611.5
23,15,811.0,1018.6777777777778,358.0,1593.5
23,30,800.5,1015.5555555555555,356.25,1576.5
23,45,808.0,1012.7888888888889,350.5,1554.5
