hour,minute,median,mean,percentile_25,percentile_75
0,0,539.5,645.2391304347826,218.5,1076.25
0,15,529.0,642.554347826087,212.25,1066.5
0,30,520.0,640.9891304347826,199.75,1053.75
0,45,511.0,639.3260869565217,206.25,1041.0
1,0,503.0,637.7065217391304,203.0,1071.0
1,15,499.5,636.3152173913044,197.25,1070.25
1,30,503.0,635.1521739130435,188.0,1046.75
1,45,506.5,633.9673913043479,187.5,1020.75
2,0,516.0,636.6813186813187,192.0,998.5
2,15,501.0,634.032967032967,190.5,986.5
2,30,493.0,629.6813186813187,195.0,979.0
2,45,487.0,625.3846153846154,194.5,970.5
3,0,494.5,617.3695652173913,198.5,959.5
3,15,499.5,613.5434782608696,202.25,954.25
3,30,489.0,610.1521739130435,202.25,948.0
3,45,478.5,606.7391304347826,200.75,941.0
4,0,470.5,603.4021739130435,191.25,934.25
4,15,470.0,600.4347826086956,188.0,927.75
4,30,469.0,597.9565217391304,192.0,942.25
4,45,469.5,595.3804347826087,195.75,948.5
5,0,476.0,592.9347826086956,194.25,937.25
5,15,480.5,589.445652173913,195.25,937.0
5,30,469.5,584.9130434782609,198.5,943.25
5,45,461.5,580.554347826087,186.75,944.25
6,0,439.0,576.0760869565217,169.0,942.0
6,15,429.5,572.0652173913044,162.75,946.75
6,30,428.0,568.445652173913,159.5,947.25
6,45,425.0,564.804347826087,156.75,936.75
7,0,430.0,561.195652173913,157.75,931.5
7,15,426.0,556.3152173913044,160.25,925.5
7,30,424.5,549.9565217391304,157.5,913.0
7,45,420.5,543.6847826086956,157.5,897.75
8,0,410.5,537.3695652173913,151.5,877.75
8,15,403.0,530.3478260869565,151.0,855.0
8,30,388.0,522.5760869565217,147.25,840.0
8,45,370.0,514.9130434782609,140.75,819.25
9,0,375.0,507.1521739130435,134.75,798.0
9,15,362.0,499.9130434782609,125.0,774.0
9,30,354.5,493.1630434782609,120.5,756.0
9,45,354.0,486.42391304347825,114.75,741.0
10,0,337.5,479.67391304347825,114.5,724.5
10,15,311.0,473.80434782608694,115.5,708.5
10,30,289.0,468.94565217391306,112.0,714.0
10,45,300.5,464.0869565217391,106.0,727.0
11,0,295.5,459.2173913043478,99.75,725.75
11,15,283.0,457.8369565217391,98.0,712.5
11,30,292.5,459.8695652173913,101.75,711.5
11,45,304.5,461.9347826086956,107.25,719.0
12,0,315.5,463.9673913043478,109.75,720.5
12,15,313.0,466.75,111.75,718.25
12,30,314.0,470.44565217391306,113.75,744.75
12,45,322.5,473.9891304347826,117.75,755.75
13,0,325.5,477.6521739130435,119.25,766.5
13,15,327.0,481.9673913043478,118.5,778.75
13,30,332.0,487.1847826086956,118.25,793.0
13,45,333.5,492.42391304347825,121.75,813.5
14,0,331.0,497.57608695652175,123.0,822.5
14,15,331.0,502.1195652173913,127.0,838.5
14,30,334.5,506.0108695652174,132.5,851.5
14,45,333.5,509.89130434782606,141.5,851.5
15,0,334.5,513.75,149.75,842.5
15,15,343.5,518.4673913043479,160.0,835.0
15,30,357.0,523.9782608695652,168.25,830.25
15,45,359.5,529.5326086956521,172.75,825.25
16,0,363.5,534.9891304347826,177.25,821.25
16,15,371.0,542.1630434782609,186.0,825.5
16,30,405.0,551.0217391304348,202.25,831.75
16,45,415.5,559.8586956521739,221.0,836.0
17,0,436.5,568.554347826087,220.75,826.25
17,15,458.5,575.9130434782609,219.0,837.75
17,30,470.5,581.6847826086956,224.75,856.5
17,45,497.5,587.5652173913044,220.0,839.5
18,0,519.0,593.4239130434783,204.0,856.75
18,15,534.5,597.7608695652174,199.25,865.0
18,30,535.5,600.7065217391304,208.0,848.25
18,45,535.5,603.5869565217391,226.25,833.75
19,0,531.0,606.4782608695652,223.0,838.0
19,15,532.5,609.1086956521739,226.75,848.5
19,30,529.0,611.5760869565217,221.0,862.0
19,45,524.5,613.8695652173913,216.5,878.25
20,0,518.5,616.3369565217391,213.25,898.0
20,15,522.5,620.4021739130435,212.0,900.75
20,30,528.5,626.195652173913,217.75,892.75
20,45,523.5,631.9782608695652,225.0,897.5
21,0,516.0,637.8152173913044,231.25,930.0
21,15,526.5,644.8260869565217,238.0,967.25
21,30,541.0,653.1304347826087,239.75,1006.25
21,45,556.0,661.4673913043479,239.75,1019.75
22,0,568.0,669.7282608695652,243.5,1050.75
22,15,584.5,677.0652173913044,248.5,1082.75
22,30,605.5,683.2934782608696,254.25,1101.0
22,45,626.0,689.4891304347826,274.75,1106.25
23,0,617.0,695.804347826087,275.5,1122.25
23,15,638.5,698.0326086956521,267.0,1119.25
23,30,655.5,696.2282608695652,259.0,1108.75
23,45,654.5,694.4891304347826,256.25,1100.0
